idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,3,19.7,0,19.7,0,1,20
2,6,0,0,21.48,0,21.48,0,0,20
3,5,0,0,6.05,0,6.05,0,0,20
4,6,0,2,16.05,0,16.05,0,1,20
5,6,0,1,13.1,0,13.1,0,0,20
6,5,0,1,18.59,0,18.59,1,0,20
7,1,0,0,14.44,0,14.44,2,0,20
8,2,0,0,7.5,0,7.5,3,0,20
9,1,0,1,15.58,0,15.58,4,0,20
10,2,0,1,12.23,0,12.23,5,0,20
11,2,0,2,14.81,0,14.81,6,0,20
12,5,0,2,22.07,0,22.07,7,0,20
13,1,0,2,18.09,0,18.09,8,0,20
14,3,0,0,10.27,0,10.27,9,0,20
15,2,0,3,17.14,0,17.14,10,0,20
16,3,0,1,16.01,0,16.01,11,0,20
17,4,0,0,5.36,0,5.36,12,0,20
18,4,0,1,7.92,0,7.92,13,0,20
19,4,0,2,14.93,0,14.93,14,0,20
20,2,0,4,17.66,0,17.66,15,0,20
21,4,0,3,11.46,0,11.46,16,0,20
22,4,0,4,14.82,0,14.82,17,0,20
23,3,0,2,11.68,0,11.68,18,0,20
24,3,0,3,14.96,0,14.96,19,0,20
25,3,0,4,15.54,0,15.54,20,0,20
