Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 271.854462, -0.480000, 126.235970, -7.060116, 0.146419, -0.036100, 5.300000, 0, 5.300000, 0, 0, 0
2, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 326.117310, -0.936314, 576.656799, -6.348943, 0.132422, -0.087636, 5.100000, 0, 5.100000, 0, 0, 0
3, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 299.476532, -0.577849, 350.707153, -7.033978, 0.135739, -0.056076, 5.740000, 0, 5.740000, 0, 0, 0
4, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 507.919861, -0.115840, 121.885658, -5.655576, 0.054664, -0.011614, 6.110000, 0, 6.110000, 0, 0, 0
5, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 350.593231, -1.219921, 801.322388, -6.488806, 0.133115, -0.063426, 12.270000, 0, 12.270000, 0, 0, 0
6, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 375.746979, -1.427719, 1026.109253, -6.451606, 0.144697, -0.070364, 18.080000, 0, 18.080000, 0, 0, 0
7, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 747.342163, -0.017008, 113.393692, -0.179459, 0.024692, -0.013277, 21.629999, 0, 21.629999, 0, 0, 0
8, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.963196, -0.008038, 113.142754, 0.048255, -0.000003, -0.006025, 8.310000, 0, 8.310000, 0, 0, 0
9, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.995239, -0.001679, 113.182068, 0.005631, 0.000005, -0.001016, 22.219999, 0, 22.219999, 0, 0, 0
10, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 530.617554, -0.424908, 346.058319, -6.328060, 0.131586, -0.082462, 6.440000, 0, 6.440000, 0, 0, 0
11, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.977661, -0.005317, 113.169464, 0.028973, 0.000007, -0.003639, 15.750000, 0, 15.750000, 0, 0, 0
12, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 555.906616, -0.646301, 570.640930, -6.373181, 0.125015, -0.108612, 12.540000, 0, 12.540000, 0, 0, 0
13, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.849243, -0.022747, 339.372772, 0.028085, 0.000023, -0.004710, 20.379999, 0, 20.379999, 0, 0, 0
14, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.752075, -0.037590, 339.343506, 0.047051, 0.000026, -0.008225, 15.550000, 0, 15.550000, 0, 0, 0
15, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 580.805237, -1.037594, 795.426880, -6.277948, 0.131070, -0.125316, 18.889999, 0, 18.889999, 0, 0, 0
