idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,10.75,0,10.75,0,0,20
2,3,0,1,13.36,0,13.36,0,0,20
3,6,0,4,12.83,0,12.83,0,1,20
4,4,0,3,21.7,0,21.7,0,1,20
5,4,0,0,9.19,0,9.19,0,0,20
6,4,0,1,6.66,0,6.66,0,0,20
7,4,0,4,23.99,0,23.99,0,1,20
8,4,0,2,8.22,0,8.22,0,2,20
9,3,0,2,18.43,0,18.43,0,1,20
10,6,0,1,8.28,0,8.28,0,1,20
11,6,0,2,9.34,0,9.34,0,1,20
12,6,0,3,11.81,0,11.81,0,1,20
13,3,0,4,20.02,0,20.02,0,1,20
14,6,0,0,7.07,0,7.07,0,0,20
15,3,0,3,19.22,0,19.22,0,1,20
16,1,0,0,18.51,0,18.51,1,0,20
17,2,0,0,10.16,0,10.16,2,0,20
18,2,0,1,11.06,0,11.06,3,0,20
19,1,0,1,19.08,0,19.08,4,0,20
20,2,0,2,16.86,0,16.86,5,0,20
21,5,0,0,7.92,0,7.92,6,0,20
22,5,0,1,11.16,0,11.16,7,0,20
23,5,0,2,10.18,0,10.18,8,0,20
