Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 249.852722, -0.002257, 110.888832, -0.029653, -0.001593, -0.000473, 23.790001, 0, 0, 1.000000, 1
2, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 497.082581, 0.003666, 110.848946, 0.041139, 0.012502, 0.007200, 22.480000, 0, 0, 2.000000, 2
3, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 753.772705, -0.016059, 117.429268, -4.040723, -0.037827, -0.018957, 13.180000, 0, 0, 3.000000, 3
4, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 996.294922, -0.112847, 111.569382, -1.607171, 0.012928, -0.014174, 6.210000, 0, 0, 4.000000, 4
5, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 768.794739, 0.002573, 337.945587, -3.711620, -0.033936, -0.003085, 19.690001, 0, 0, 5.000000, 5
6, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1004.670959, -0.081294, 328.618683, -3.069531, 0.015742, 0.042170, 7.230000, 0, 0, 6.000000, 6
7, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 783.510681, -0.039634, 558.786560, -3.511787, -0.036115, -0.012591, 22.430000, 0, 0, 7.000000, 7
8, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1016.428406, 0.073543, 549.271729, -2.767225, -0.007919, 0.030304, 18.900000, 0, 0, 8.000000, 8
9, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1243.236694, 0.003928, 110.645065, -0.428315, -0.002218, -0.005301, 17.910000, 0, 0, 9.000000, 9
10, 994.400024, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1027.362305, 0.139749, 770.424866, -2.605663, -0.005233, 0.019996, 20.680000, 0, 0, 10.000000, 10
11, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1491.630981, -0.001401, 110.721214, -0.132382, 0.002014, 0.000088, 17.389999, 0, 0, 11.000000, 11
12, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1245.675903, 0.051747, 332.563080, -0.848076, 0.006624, 0.018508, 18.830000, 0, 0, 12.000000, 12
13, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1492.059692, -0.007684, 332.129425, -0.199832, 0.007208, -0.004133, 17.719999, 0, 0, 13.000000, 13
14, 1491.600098, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1492.921753, -0.018189, 553.533875, -0.355685, 0.004016, -0.009790, 10.240000, 0, 0, 14.000000, 14
15, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1249.353516, 0.086178, 554.007935, -0.999771, 0.004537, 0.006947, 19.360001, 0, 0, 15.000000, 15
16, 1491.600098, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1494.824707, -0.067538, 774.958008, -0.625617, 0.002368, -0.017236, 5.310000, 0, 0, 16.000000, 16
17, 1491.600098, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1497.249268, -0.117663, 996.400452, -0.486559, -0.004790, -0.020778, 12.700000, 0, 0, 17.000000, 17
18, 994.400024, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1036.765259, 0.191097, 992.242554, -2.182571, -0.004160, 0.021873, 20.820000, 0, 0, 18.000000, 18
19, 1243.000000, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1256.864380, -0.034868, 776.577576, -2.272622, -0.006512, -0.017202, 5.600000, 0, 0, 19.000000, 19
20, 1243.000000, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1265.760132, -0.161171, 997.792480, -2.003546, -0.004319, -0.022417, 16.440001, 0, 0, 20.000000, 20
21, 745.800049, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 797.354492, 0.025766, 779.848206, -3.376984, -0.004247, -0.020381, 21.549999, 0, 0, 21.000000, 21
22, 745.800049, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 808.458923, 0.031538, 1003.398193, -2.254860, -0.004243, -0.011133, 13.290000, 0, 0, 22.000000, 22
23, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 539.851807, 1.408700, 341.040649, -3.776548, -0.036226, 0.417172, 7.420000, 0, 0, 23.000000, 23
