Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1252.295776, -0.085087, 119.599266, -3.666846, 0.038461, -0.019027, 16.870001, 0, 16.000000, 0, 0, 0
2, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 520.711243, -0.213358, 128.583832, -10.349731, 0.074825, 0.002226, 5.660000, 0, 5.000000, 0, 0, 0
3, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 929.012817, -0.190656, 1020.666626, -10.848976, 0.220400, -0.055953, 16.809999, 0, 16.000000, 0, 0, 0
4, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1269.576538, -0.106654, 344.009949, -4.030912, 0.045775, 0.025122, 5.000000, 0, 5.000000, 0, 0, 0
5, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 765.021606, -0.071851, 128.475937, -9.062369, 0.040771, 0.023166, 9.720000, 0, 9.000000, 0, 0, 0
6, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1284.969238, -0.031325, 570.105896, -3.954549, -0.037338, -0.012162, 8.050000, 0, 8.000000, 0, 0, 0
7, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 800.432373, 0.021540, 351.423309, -9.015871, 0.027496, 0.026881, 19.070000, 0, 19.000000, 0, 0, 0
8, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 839.659607, 0.000058, 577.284790, -10.664336, 0.060048, 0.041159, 21.150000, 0, 21.000000, 0, 0, 0
9, 1245.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1316.352417, -0.365430, 1021.225159, -4.025548, -0.038951, -0.067421, 11.860000, 0, 11.000000, 0, 0, 0
10, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 372.836456, -1.442550, 577.269653, -10.574687, 0.060729, -0.058621, 22.959999, 0, 22.000000, 0, 0, 0
11, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 421.981873, -2.102486, 834.450317, -10.214512, 0.041837, -0.224887, 23.309999, 0, 23.000000, 0, 0, 0
12, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 287.821838, -0.323413, 131.447037, -10.020345, 0.106802, -0.010839, 23.299999, 0, 23.000000, 0, 0, 0
13, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1300.507812, -0.126651, 795.633850, -4.005348, -0.038803, -0.047516, 8.930000, 0, 8.000000, 0, 0, 0
14, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 330.617737, -1.098863, 354.861816, -10.526423, 0.064585, -0.028220, 20.809999, 0, 20.000000, 0, 0, 0
15, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 886.230713, -0.238704, 798.486145, -10.842240, 0.248352, -0.018835, 15.260000, 0, 15.000000, 0, 0, 0
16, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 563.377197, -0.189159, 349.993195, -10.226247, 0.059325, -0.103916, 10.280000, 0, 10.000000, 0, 0, 0
17, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 604.980225, -0.515199, 571.820984, -10.232751, 0.059918, -0.209327, 12.230000, 0, 12.000000, 0, 0, 0
18, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 647.539185, -1.250581, 793.928955, -10.204637, 0.028525, -0.226514, 17.559999, 0, 17.000000, 0, 0, 0
19, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 468.634735, -3.615548, 1055.985840, -10.266387, 0.263248, -0.267572, 23.330000, 0, 23.000000, 0, 0, 0
20, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 694.025940, -1.834777, 1015.549744, -10.263033, 0.257010, -0.282523, 19.770000, 0, 19.000000, 0, 0, 0
21, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1007.224792, -0.127766, 122.009308, -4.998059, -0.009654, 0.012856, 9.100000, 0, 9.000000, 0, 0, 0
22, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1039.340576, 0.350751, 345.788696, -4.488399, 0.045562, 0.005313, 22.200001, 0, 22.000000, 0, 0, 0
23, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1498.426270, -0.049464, 116.981812, -2.414071, -0.005613, -0.000827, 7.800000, 0, 7.000000, 0, 0, 0
24, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1507.918213, -0.048782, 342.703705, -2.341300, -0.026197, -0.007086, 14.600000, 0, 14.000000, 0, 0, 0
25, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1517.362549, -0.114693, 568.584229, -2.288023, -0.037923, -0.003858, 12.500000, 0, 12.000000, 0, 0, 0
