idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,2,14.79,0,14.79,0,1,20
2,6,0,0,8.12,0,8.12,0,0,20
3,6,0,3,21.41,0,21.41,0,1,20
4,4,0,1,10.93,0,10.93,0,1,20
5,4,0,0,6.8,0,6.8,0,0,20
6,6,0,1,14.5,0,14.5,0,1,20
7,6,0,2,15.71,0,15.71,0,1,20
8,1,0,0,9.45,0,9.45,1,0,20
9,2,0,0,5.15,0,5.15,2,0,20
10,1,0,1,23.78,0,23.78,3,0,20
11,2,0,1,14.87,0,14.87,4,0,20
12,3,0,0,9.91,0,9.91,5,0,20
13,2,0,2,23.77,0,23.77,6,0,20
14,5,0,0,6.17,0,6.17,7,0,20
15,3,0,1,10.31,0,10.31,8,0,20
16,5,0,1,9.78,0,9.78,9,0,20
17,3,0,2,13.69,0,13.69,10,0,20
18,5,0,2,9.08,0,9.08,11,0,20
19,4,0,3,21.17,0,21.17,12,0,20
20,3,0,3,19.95,0,19.95,13,0,20
21,5,0,3,6.67,0,6.67,14,0,20
22,5,0,4,12.63,0,12.63,15,0,20
23,3,0,4,6.24,0,6.24,16,0,20
24,4,0,4,10.99,0,10.99,17,0,20
25,6,0,4,17.87,0,17.87,18,0,20
