idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,5,0,2,22.34,0.0,0.0,1,20
2.0,4,0,0,14.81,0.0,0.0,2,20
3.0,2,0,0,7.94,0.0,0.0,1,20
4.0,2,0,3,16.15,0.0,0.0,1,20
5.0,5,0,0,20.81,0.0,0.0,0,20
6.0,6,0,0,20.24,0.0,0.0,0,20
7.0,6,0,1,11.02,0.0,0.0,0,20
8.0,3,0,0,13.58,0.0,0.0,1,20
9.0,3,0,1,13.3,0.0,0.0,2,20
10.0,3,0,2,15.55,0.0,0.0,1,20
11.0,4,0,4,23.25,0.0,0.0,1,20
12.0,3,0,3,17.21,0.0,0.0,2,20
13.0,4,0,3,21.19,0.0,0.0,1,20
14.0,2,0,1,9.18,0.0,0.0,1,20
15.0,4,0,2,18.79,0.0,0.0,2,20
16.0,5,0,1,18.48,1.0,0.0,0,20
17.0,4,0,1,16.45,2.0,0.0,0,20
18.0,2,0,2,9.94,3.0,0.0,0,20
19.0,2,0,4,17.84,4.0,0.0,0,20
20.0,6,0,2,11.24,5.0,0.0,0,20
21.0,6,0,3,12.79,6.0,0.0,0,20
22.0,6,0,4,12.43,7.0,0.0,0,20
23.0,3,0,4,18.42,8.0,0.0,0,20
24.0,5,0,3,23.1,9.0,0.0,0,20
25.0,1,0,0,7.05,10.0,0.0,0,20
