idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,3,0,3,18.39,0.0,0.0,2,20
2.0,3,0,1,14.27,0.0,0.0,1,20
3.0,3,0,2,16.03,0.0,0.0,1,20
4.0,4,0,0,8.69,0.0,0.0,0,20
5.0,5,0,2,20.88,0.0,0.0,1,20
6.0,1,0,3,5.13,0.0,0.0,1,20
7.0,1,0,2,7.95,0.0,0.0,1,20
8.0,5,0,4,14.11,0.0,0.0,1,20
9.0,5,0,0,6.04,0.0,0.0,0,20
10.0,6,0,1,21.31,0.0,0.0,1,20
11.0,4,0,1,16.47,0.0,0.0,0,20
12.0,5,0,3,18.7,0.0,0.0,1,20
13.0,1,0,0,12.86,0.0,0.0,1,20
14.0,1,0,1,11.04,0.0,0.0,1,20
15.0,5,0,1,22.74,0.0,0.0,0,20
16.0,6,0,0,20.39,1.0,0.0,0,20
17.0,4,0,2,21.45,2.0,0.0,0,20
18.0,3,0,4,15.02,3.0,0.0,0,20
19.0,4,0,3,22.83,4.0,0.0,0,20
20.0,4,0,4,17.13,5.0,0.0,0,20
21.0,6,0,2,18.79,6.0,0.0,0,20
22.0,6,0,3,21.5,7.0,0.0,0,20
23.0,3,0,0,11.88,8.0,0.0,0,20
24.0,6,0,4,23.26,9.0,0.0,0,20
25.0,2,0,0,11.77,10.0,0.0,0,20
