idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,1,0,0,17.07,0.0,0.0,0,20
2.0,1,0,1,5.15,0.0,0.0,0,20
3.0,2,0,0,7.71,0.0,0.0,0,20
4.0,6,0,0,8.34,0.0,0.0,0,20
5.0,5,0,0,14.54,0.0,0.0,0,20
6.0,1,0,3,10.83,0.0,0.0,1,20
7.0,5,0,1,17.6,0.0,0.0,2,20
8.0,4,0,0,18.29,0.0,0.0,0,20
9.0,6,0,1,5.82,0.0,0.0,0,20
10.0,4,0,3,20.61,0.0,0.0,1,20
11.0,2,0,3,13.88,0.0,0.0,1,20
12.0,4,0,2,14.94,0.0,0.0,1,20
13.0,4,0,1,18.55,0.0,0.0,1,20
14.0,3,0,2,14.53,0.0,0.0,2,20
15.0,5,0,2,20.42,0.0,0.0,2,20
16.0,2,0,1,23.48,1.0,0.0,0,20
17.0,3,0,0,10.79,2.0,0.0,0,20
18.0,1,0,2,8.86,3.0,0.0,0,20
19.0,3,0,1,10.15,4.0,0.0,0,20
20.0,2,0,2,10.67,5.0,0.0,0,20
21.0,3,0,3,15.47,6.0,0.0,0,20
22.0,1,0,4,11.13,7.0,0.0,0,20
23.0,4,0,4,20.43,8.0,0.0,0,20
24.0,3,0,4,17.5,9.0,0.0,0,20
25.0,2,0,4,14.41,10.0,0.0,0,20
