idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,5,0,0,18.7,0.0,0.0,0,20
2.0,1,0,0,21.47,0.0,0.0,0,20
3.0,4,0,0,12.84,0.0,0.0,0,20
4.0,6,0,0,15.25,0.0,0.0,0,20
5.0,1,0,2,8.32,0.0,0.0,1,20
6.0,6,0,1,5.67,0.0,0.0,0,20
7.0,4,0,2,13.4,0.0,0.0,1,20
8.0,3,0,0,10.72,0.0,0.0,1,20
9.0,5,0,1,19.09,0.0,0.0,0,20
10.0,4,0,1,14.89,0.0,0.0,1,20
11.0,5,0,4,18.0,0.0,0.0,1,20
12.0,5,0,3,18.2,0.0,0.0,1,20
13.0,4,0,3,16.13,0.0,0.0,1,20
14.0,1,0,1,7.15,0.0,0.0,0,20
15.0,5,0,2,21.25,0.0,0.0,1,20
16.0,1,0,3,11.79,1.0,0.0,0,20
17.0,3,0,1,9.85,2.0,0.0,0,20
18.0,1,0,4,11.66,3.0,0.0,0,20
19.0,3,0,2,20.71,4.0,0.0,0,20
20.0,3,0,3,18.5,5.0,0.0,0,20
21.0,3,0,4,20.66,6.0,0.0,0,20
22.0,4,0,4,19.72,7.0,0.0,0,20
23.0,6,0,2,21.44,8.0,0.0,0,20
24.0,6,0,3,18.94,9.0,0.0,0,20
25.0,6,0,4,21.59,10.0,0.0,0,20
