idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,4,0,4,23.86,0.0,0.0,2,20
2.0,5,0,0,5.39,0.0,0.0,0,20
3.0,1,0,2,6.25,0.0,0.0,1,20
4.0,5,0,2,21.22,0.0,0.0,1,20
5.0,2,0,1,13.18,0.0,0.0,1,20
6.0,5,0,1,20.18,0.0,0.0,1,20
7.0,6,0,0,19.18,0.0,0.0,0,20
8.0,2,0,0,7.45,0.0,0.0,1,20
9.0,4,0,3,23.13,0.0,0.0,2,20
10.0,1,0,0,19.42,0.0,0.0,0,20
11.0,4,0,0,20.88,0.0,0.0,0,20
12.0,4,0,1,17.15,0.0,0.0,0,20
13.0,3,0,4,22.68,0.0,0.0,2,20
14.0,6,0,1,8.01,0.0,0.0,0,20
15.0,1,0,1,8.59,0.0,0.0,0,20
16.0,2,0,2,9.43,1.0,0.0,0,20
17.0,3,0,1,10.03,2.0,0.0,1,20
18.0,4,0,2,18.85,3.0,0.0,0,20
19.0,3,0,0,8.94,4.0,0.0,0,20
20.0,2,0,3,9.14,5.0,0.0,0,20
21.0,3,0,2,12.68,6.0,0.0,0,20
22.0,2,0,4,11.01,7.0,0.0,0,20
23.0,3,0,3,16.1,8.0,0.0,0,20
24.0,5,0,3,15.01,9.0,0.0,0,20
25.0,5,0,4,19.21,10.0,0.0,0,20
