idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,2,0,0,7.28,0.0,0.0,0,20
2.0,1,0,1,7.83,0.0,0.0,1,20
3.0,4,0,3,21.16,0.0,0.0,1,20
4.0,1,0,0,6.6,0.0,0.0,1,20
5.0,3,0,3,19.45,0.0,0.0,2,20
6.0,3,0,0,14.39,0.0,0.0,2,20
7.0,3,0,2,16.6,0.0,0.0,2,20
8.0,2,0,1,10.2,0.0,0.0,1,20
9.0,3,0,1,17.14,0.0,0.0,2,20
10.0,2,0,3,18.0,0.0,0.0,2,20
11.0,6,0,0,19.98,0.0,0.0,1,20
12.0,4,0,0,18.37,0.0,0.0,0,20
13.0,4,0,1,21.0,0.0,0.0,0,20
14.0,4,0,2,21.84,0.0,0.0,0,20
15.0,1,0,3,13.2,0.0,0.0,1,20
16.0,1,0,4,17.0,1.0,0.0,1,20
17.0,5,0,0,17.52,2.0,0.0,1,20
18.0,4,0,4,22.81,3.0,0.0,0,20
19.0,1,0,2,8.31,4.0,0.0,0,20
20.0,2,0,2,13.45,5.0,0.0,0,20
21.0,5,0,1,18.98,6.0,0.0,0,20
22.0,2,0,4,17.62,7.0,0.0,0,20
23.0,3,0,4,19.87,8.0,0.0,0,20
24.0,5,0,2,17.09,9.0,0.0,0,20
25.0,6,0,1,19.7,10.0,0.0,0,20
