idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,1,0,0,20.29,0.0,0.0,0,20
2.0,1,0,1,13.83,0.0,0.0,0,20
3.0,4,0,0,9.68,0.0,0.0,0,20
4.0,6,0,1,21.9,0.0,0.0,1,20
5.0,1,0,2,21.94,0.0,0.0,0,20
6.0,3,0,0,11.28,0.0,0.0,1,20
7.0,5,0,1,15.48,0.0,0.0,2,20
8.0,4,0,1,14.06,0.0,0.0,1,20
9.0,2,0,1,5.85,0.0,0.0,1,20
10.0,2,0,2,9.28,0.0,0.0,1,20
11.0,5,0,0,15.11,0.0,0.0,2,20
12.0,2,0,0,6.85,0.0,0.0,1,20
13.0,6,0,0,23.55,0.0,0.0,0,20
14.0,1,0,3,6.86,0.0,0.0,0,20
15.0,2,0,4,13.91,0.0,0.0,2,20
16.0,2,0,3,5.32,1.0,0.0,0,20
17.0,3,0,2,13.45,2.0,0.0,1,20
18.0,3,0,1,10.81,3.0,0.0,0,20
19.0,4,0,4,23.57,4.0,0.0,1,20
20.0,3,0,3,14.19,5.0,0.0,0,20
21.0,3,0,4,10.11,6.0,0.0,0,20
22.0,4,0,2,9.64,7.0,0.0,0,20
23.0,5,0,2,22.03,8.0,0.0,0,20
24.0,4,0,3,12.37,9.0,0.0,0,20
25.0,5,0,3,15.36,10.0,0.0,0,20
