idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,6,0,0,13.97,0.0,0.0,0,20
2.0,4,0,2,15.74,0.0,0.0,1,20
3.0,2,0,2,10.07,0.0,0.0,2,20
4.0,3,0,2,16.39,0.0,0.0,2,20
5.0,5,0,0,7.93,0.0,0.0,0,20
6.0,4,0,1,16.09,0.0,0.0,1,20
7.0,5,0,1,18.27,0.0,0.0,0,20
8.0,6,0,1,21.92,0.0,0.0,0,20
9.0,1,0,2,9.2,0.0,0.0,2,20
10.0,4,0,0,21.9,0.0,0.0,1,20
11.0,4,0,3,19.76,0.0,0.0,1,20
12.0,1,0,0,6.9,0.0,0.0,1,20
13.0,4,0,4,23.24,0.0,0.0,1,20
14.0,3,0,1,12.06,0.0,0.0,2,20
15.0,2,0,0,6.7,0.0,0.0,2,20
16.0,3,0,0,8.3,1.0,0.0,0,20
17.0,5,0,2,22.67,2.0,0.0,0,20
18.0,2,0,1,9.34,3.0,0.0,0,20
19.0,3,0,3,18.36,4.0,0.0,0,20
20.0,2,0,3,13.38,5.0,0.0,0,20
21.0,2,0,4,13.88,6.0,0.0,0,20
22.0,3,0,4,20.04,7.0,0.0,0,20
23.0,5,0,3,17.82,8.0,0.0,0,20
24.0,5,0,4,16.34,9.0,0.0,0,20
25.0,1,0,1,5.5,10.0,0.0,0,20
