idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,6,0,0,8.49,0.0,0.0,0,20
2.0,2,0,3,10.29,0.0,0.0,1,20
3.0,5,0,0,17.39,0.0,0.0,0,20
4.0,1,0,2,10.45,0.0,0.0,1,20
5.0,5,0,1,23.68,0.0,0.0,0,20
6.0,1,0,3,6.64,0.0,0.0,1,20
7.0,5,0,2,13.22,0.0,0.0,0,20
8.0,1,0,1,9.45,0.0,0.0,1,20
9.0,4,0,2,21.09,0.0,0.0,1,20
10.0,1,0,0,8.32,0.0,0.0,0,20
11.0,4,0,1,22.16,0.0,0.0,1,20
12.0,4,0,4,23.69,0.0,0.0,2,20
13.0,4,0,0,22.99,0.0,0.0,0,20
14.0,4,0,3,19.99,0.0,0.0,1,20
15.0,3,0,3,17.69,0.0,0.0,2,20
16.0,2,0,0,14.55,1.0,0.0,0,20
17.0,3,0,0,8.73,2.0,0.0,0,20
18.0,3,0,2,13.25,3.0,0.0,1,20
19.0,3,0,1,8.44,4.0,0.0,0,20
20.0,2,0,1,8.77,5.0,0.0,0,20
21.0,2,0,2,5.79,6.0,0.0,0,20
22.0,6,0,1,9.52,7.0,0.0,0,20
23.0,3,0,4,21.83,8.0,0.0,0,20
24.0,6,0,2,9.53,9.0,0.0,0,20
25.0,5,0,3,22.33,10.0,0.0,0,20
