idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,4,0,2,20.97,0.0,0.0,2,20
2.0,2,0,2,11.34,0.0,0.0,1,20
3.0,1,0,0,8.93,0.0,0.0,0,20
4.0,6,0,0,19.91,0.0,0.0,0,20
5.0,6,0,1,13.9,0.0,0.0,1,20
6.0,1,0,1,22.88,0.0,0.0,0,20
7.0,2,0,0,20.88,0.0,0.0,0,20
8.0,5,0,0,23.4,0.0,0.0,0,20
9.0,1,0,2,21.06,0.0,0.0,0,20
10.0,5,0,2,22.91,0.0,0.0,1,20
11.0,5,0,1,10.04,0.0,0.0,0,20
12.0,4,0,0,13.64,0.0,0.0,2,20
13.0,1,0,3,14.55,0.0,0.0,0,20
14.0,2,0,1,12.65,0.0,0.0,0,20
15.0,1,0,4,9.16,0.0,0.0,0,20
16.0,4,0,1,21.09,1.0,0.0,1,20
17.0,3,0,0,9.71,2.0,0.0,0,20
18.0,4,0,3,20.33,3.0,0.0,0,20
19.0,3,0,1,9.82,4.0,0.0,0,20
20.0,3,0,3,16.94,5.0,0.0,1,20
21.0,3,0,2,9.14,6.0,0.0,0,20
22.0,3,0,4,17.76,7.0,0.0,0,20
23.0,2,0,3,11.77,8.0,0.0,0,20
24.0,6,0,2,14.21,9.0,0.0,0,20
25.0,2,0,4,18.33,10.0,0.0,0,20
