idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,2,0,0,5.98,0.0,0.0,0,20
2.0,2,0,2,12.29,0.0,0.0,1,20
3.0,1,0,0,16.74,0.0,0.0,0,20
4.0,6,0,0,17.46,0.0,0.0,0,20
5.0,1,0,1,10.4,0.0,0.0,0,20
6.0,4,0,0,17.46,0.0,0.0,0,20
7.0,4,0,1,20.63,0.0,0.0,0,20
8.0,4,0,2,19.89,0.0,0.0,0,20
9.0,5,0,1,14.02,0.0,0.0,1,20
10.0,5,0,0,20.34,0.0,0.0,1,20
11.0,4,0,4,23.01,0.0,0.0,2,20
12.0,1,0,2,6.92,0.0,0.0,0,20
13.0,4,0,3,22.56,0.0,0.0,2,20
14.0,6,0,1,20.8,0.0,0.0,0,20
15.0,3,0,3,19.92,0.0,0.0,2,20
16.0,3,0,1,14.77,1.0,0.0,1,20
17.0,3,0,0,7.77,2.0,0.0,0,20
18.0,2,0,4,19.41,3.0,0.0,1,20
19.0,2,0,3,13.78,4.0,0.0,0,20
20.0,3,0,2,16.24,5.0,0.0,0,20
21.0,5,0,2,20.35,6.0,0.0,0,20
22.0,3,0,4,20.57,7.0,0.0,0,20
23.0,5,0,3,8.3,8.0,0.0,0,20
24.0,2,0,1,10.17,9.0,0.0,0,20
25.0,5,0,4,15.76,10.0,0.0,0,20
