idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,2,0,0,10.21,0.0,0.0,0,20
2.0,6,0,0,24.0,0.0,0.0,0,20
3.0,1,0,1,13.18,0.0,0.0,1,20
4.0,6,0,1,23.98,0.0,0.0,0,20
5.0,1,0,2,10.49,0.0,0.0,1,20
6.0,6,0,2,22.77,0.0,0.0,0,20
7.0,1,0,0,12.61,0.0,0.0,0,20
8.0,3,0,0,11.72,1.0,0.0,0,20
9.0,2,0,1,9.91,2.0,0.0,0,20
10.0,1,0,3,10.47,3.0,0.0,0,20
11.0,6,0,3,20.03,4.0,0.0,0,20
12.0,5,0,2,23.03,5.0,0.0,1,20
13.0,5,0,1,18.38,6.0,0.0,1,20
14.0,2,0,2,9.06,7.0,0.0,0,20
15.0,5,0,0,17.81,8.0,0.0,0,20
16.0,4,0,2,18.7,9.0,0.0,1,20
17.0,2,0,3,7.85,10.0,0.0,0,20
18.0,4,0,0,12.42,11.0,0.0,0,20
19.0,4,0,1,17.41,12.0,0.0,0,20
20.0,2,0,4,17.04,13.0,0.0,0,20
21.0,3,0,4,21.33,14.0,0.0,1,20
22.0,1,0,4,15.53,15.0,0.0,0,20
23.0,3,0,1,15.17,16.0,0.0,0,20
24.0,3,0,2,16.06,17.0,0.0,0,20
25.0,3,0,3,19.14,18.0,0.0,0,20
