idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,4,0,3,20.1,0.0,0.0,2,20
2.0,2,0,0,6.7,0.0,0.0,0,20
3.0,1,0,2,9.48,0.0,0.0,1,20
4.0,1,0,4,11.27,0.0,0.0,1,20
5.0,3,0,1,10.94,0.0,0.0,1,20
6.0,1,0,0,6.11,0.0,0.0,0,20
7.0,1,0,1,10.39,0.0,0.0,0,20
8.0,1,0,3,11.49,1.0,0.0,0,20
9.0,4,0,0,10.24,2.0,0.0,0,20
10.0,5,0,0,13.6,3.0,0.0,0,20
11.0,5,0,2,20.52,4.0,0.0,1,20
12.0,3,0,0,8.16,5.0,0.0,0,20
13.0,4,0,4,22.16,6.0,0.0,1,20
14.0,4,0,1,14.98,7.0,0.0,0,20
15.0,3,0,2,12.07,8.0,0.0,1,20
16.0,4,0,2,15.09,9.0,0.0,0,20
17.0,5,0,1,16.71,10.0,0.0,0,20
18.0,2,0,1,6.28,11.0,0.0,0,20
19.0,6,0,0,21.97,12.0,0.0,0,20
20.0,6,0,1,21.35,13.0,0.0,0,20
21.0,3,0,4,19.46,14.0,0.0,1,20
22.0,2,0,2,8.83,15.0,0.0,0,20
23.0,3,0,3,14.16,16.0,0.0,0,20
24.0,2,0,3,5.42,17.0,0.0,0,20
25.0,2,0,4,15.03,18.0,0.0,0,20
