idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,6,0,0,22.1,0.0,0.0,1,20
2.0,3,0,4,23.97,0.0,0.0,2,20
3.0,6,0,1,21.13,0.0,0.0,1,20
4.0,1,0,3,10.08,0.0,0.0,1,20
5.0,1,0,2,8.53,0.0,0.0,1,20
6.0,1,0,0,11.58,0.0,0.0,1,20
7.0,1,0,1,11.07,0.0,0.0,1,20
8.0,2,0,3,14.24,1.0,0.0,1,20
9.0,2,0,4,18.93,2.0,0.0,1,20
10.0,2,0,0,5.83,3.0,0.0,0,20
11.0,5,0,0,16.45,4.0,0.0,0,20
12.0,2,0,1,5.41,5.0,0.0,0,20
13.0,5,0,1,20.09,6.0,0.0,0,20
14.0,5,0,2,20.28,7.0,0.0,0,20
15.0,2,0,2,7.26,8.0,0.0,0,20
16.0,4,0,3,22.29,9.0,0.0,1,20
17.0,4,0,2,20.28,10.0,0.0,1,20
18.0,1,0,4,7.91,11.0,0.0,0,20
19.0,4,0,1,16.32,12.0,0.0,1,20
20.0,4,0,0,9.74,13.0,0.0,0,20
21.0,4,0,4,24.0,14.0,0.0,0,20
22.0,3,0,2,17.19,15.0,0.0,1,20
23.0,3,0,0,10.43,16.0,0.0,0,20
24.0,3,0,3,23.72,17.0,0.0,1,20
25.0,3,0,1,10.0,18.0,0.0,0,20
