idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,5,0,0,18.17,0.0,0.0,1,20
2.0,5,0,2,21.46,0.0,0.0,2,20
3.0,3,0,3,18.66,0.0,0.0,2,20
4.0,5,0,1,18.74,0.0,0.0,1,20
5.0,6,0,0,14.88,0.0,0.0,0,20
6.0,2,0,4,18.79,0.0,0.0,1,20
7.0,4,0,0,9.14,0.0,0.0,1,20
8.0,3,0,0,7.74,1.0,0.0,0,20
9.0,4,0,4,23.7,2.0,0.0,1,20
10.0,4,0,2,18.17,3.0,0.0,1,20
11.0,2,0,0,7.71,4.0,0.0,0,20
12.0,2,0,1,7.67,5.0,0.0,0,20
13.0,4,0,1,21.85,6.0,0.0,0,20
14.0,4,0,3,20.14,7.0,0.0,0,20
15.0,1,0,0,8.23,8.0,0.0,0,20
16.0,3,0,1,10.66,9.0,0.0,0,20
17.0,5,0,3,19.94,10.0,0.0,0,20
18.0,1,0,1,8.49,11.0,0.0,0,20
19.0,5,0,4,15.18,12.0,0.0,0,20
20.0,3,0,2,12.93,13.0,0.0,0,20
21.0,2,0,2,9.93,14.0,0.0,0,20
22.0,1,0,2,7.73,15.0,0.0,0,20
23.0,2,0,3,9.54,16.0,0.0,0,20
24.0,3,0,4,20.79,17.0,0.0,0,20
25.0,1,0,3,6.89,18.0,0.0,0,20
