idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,3,0,4,19.48,0.0,0.0,2,20
2.0,3,0,3,18.22,0.0,0.0,2,20
3.0,5,0,0,11.99,0.0,0.0,0,20
4.0,5,0,1,18.33,0.0,0.0,2,20
5.0,6,0,1,16.51,0.0,0.0,1,20
6.0,2,0,1,12.18,0.0,0.0,2,20
7.0,6,0,0,17.71,0.0,0.0,1,20
8.0,3,0,2,16.13,1.0,0.0,1,20
9.0,3,0,0,10.84,2.0,0.0,0,20
10.0,3,0,1,12.19,3.0,0.0,0,20
11.0,5,0,2,22.06,4.0,0.0,0,20
12.0,6,0,2,14.65,5.0,0.0,0,20
13.0,2,0,0,9.92,6.0,0.0,0,20
14.0,2,0,3,15.9,7.0,0.0,1,20
15.0,5,0,3,21.5,8.0,0.0,0,20
16.0,1,0,0,6.45,9.0,0.0,0,20
17.0,4,0,2,17.19,10.0,0.0,1,20
18.0,4,0,3,20.35,11.0,0.0,1,20
19.0,1,0,2,9.77,12.0,0.0,1,20
20.0,2,0,2,11.2,13.0,0.0,0,20
21.0,4,0,0,14.09,14.0,0.0,0,20
22.0,4,0,1,12.75,15.0,0.0,0,20
23.0,4,0,4,23.24,16.0,0.0,0,20
24.0,1,0,1,8.24,17.0,0.0,0,20
25.0,5,0,4,20.26,18.0,0.0,0,20
