idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,1,0,1,7.74,0.0,0.0,1,20
2.0,4,0,0,10.92,0.0,0.0,2,20
3.0,5,0,2,21.69,0.0,0.0,2,20
4.0,1,0,0,8.57,0.0,0.0,1,20
5.0,5,0,0,21.64,0.0,0.0,0,20
6.0,6,0,0,21.27,0.0,0.0,0,20
7.0,6,0,1,15.2,0.0,0.0,1,20
8.0,5,0,1,15.44,1.0,0.0,0,20
9.0,4,0,1,19.62,2.0,0.0,0,20
10.0,3,0,0,10.26,3.0,0.0,0,20
11.0,4,0,2,15.64,4.0,0.0,0,20
12.0,4,0,3,18.11,5.0,0.0,0,20
13.0,3,0,1,9.9,6.0,0.0,0,20
14.0,3,0,2,15.26,7.0,0.0,0,20
15.0,1,0,2,6.89,8.0,0.0,0,20
16.0,3,0,3,13.18,9.0,0.0,0,20
17.0,3,0,4,10.96,10.0,0.0,0,20
18.0,4,0,4,22.58,11.0,0.0,0,20
19.0,2,0,4,17.27,12.0,0.0,1,20
20.0,2,0,3,19.55,13.0,0.0,1,20
21.0,2,0,0,8.14,14.0,0.0,0,20
22.0,6,0,2,21.45,15.0,0.0,0,20
23.0,6,0,3,18.41,16.0,0.0,0,20
24.0,2,0,2,11.69,17.0,0.0,1,20
25.0,2,0,1,9.34,18.0,0.0,0,20
