idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,1,0,0,7.89,0.0,0.0,0,20
2.0,6,0,0,16.78,0.0,0.0,0,20
3.0,3,0,0,8.37,0.0,0.0,0,20
4.0,1,0,2,8.69,0.0,0.0,1,20
5.0,1,0,1,7.71,0.0,0.0,0,20
6.0,2,0,4,14.55,0.0,0.0,1,20
7.0,5,0,0,12.79,0.0,0.0,2,20
8.0,2,0,0,6.71,1.0,0.0,0,20
9.0,5,0,1,17.94,2.0,0.0,0,20
10.0,3,0,4,18.8,3.0,0.0,1,20
11.0,4,0,4,23.81,4.0,0.0,1,20
12.0,4,0,0,8.86,5.0,0.0,0,20
13.0,3,0,2,11.0,6.0,0.0,1,20
14.0,4,0,2,17.92,7.0,0.0,1,20
15.0,2,0,3,11.79,8.0,0.0,1,20
16.0,2,0,1,7.79,9.0,0.0,0,20
17.0,4,0,1,13.09,10.0,0.0,0,20
18.0,2,0,2,6.51,11.0,0.0,0,20
19.0,3,0,1,8.69,12.0,0.0,0,20
20.0,3,0,3,17.81,13.0,0.0,0,20
21.0,1,0,4,9.28,14.0,0.0,1,20
22.0,6,0,1,23.75,15.0,0.0,0,20
23.0,4,0,3,20.15,16.0,0.0,0,20
24.0,5,0,2,21.45,17.0,0.0,0,20
25.0,1,0,3,7.47,18.0,0.0,0,20
