idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,3,0,1,15.98,0.0,0.0,1,20
2.0,4,0,0,15.99,0.0,0.0,0,20
3.0,4,0,1,16.48,0.0,0.0,1,20
4.0,6,0,0,14.51,0.0,0.0,0,20
5.0,5,0,0,19.11,0.0,0.0,2,20
6.0,1,0,0,8.2,0.0,0.0,1,20
7.0,3,0,2,15.5,0.0,0.0,2,20
8.0,3,0,0,12.39,1.0,0.0,0,20
9.0,5,0,1,19.33,2.0,0.0,0,20
10.0,6,0,1,23.5,3.0,0.0,0,20
11.0,4,0,2,19.17,4.0,0.0,0,20
12.0,5,0,2,21.11,5.0,0.0,0,20
13.0,4,0,3,20.71,6.0,0.0,0,20
14.0,2,0,1,11.01,7.0,0.0,1,20
15.0,2,0,0,6.93,8.0,0.0,0,20
16.0,1,0,2,9.99,9.0,0.0,1,20
17.0,3,0,4,21.25,10.0,0.0,1,20
18.0,1,0,1,6.53,11.0,0.0,0,20
19.0,5,0,3,21.08,12.0,0.0,0,20
20.0,3,0,3,16.52,13.0,0.0,0,20
21.0,4,0,4,23.69,14.0,0.0,0,20
22.0,2,0,2,13.01,15.0,0.0,0,20
23.0,2,0,3,16.4,16.0,0.0,0,20
24.0,2,0,4,19.18,17.0,0.0,0,20
25.0,5,0,4,18.81,18.0,0.0,0,20
