idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,1,0,2,6.11,0.0,0.0,1,20
2.0,1,0,1,8.18,0.0,0.0,1,20
3.0,1,0,0,6.57,0.0,0.0,1,20
4.0,6,0,0,21.67,0.0,0.0,0,20
5.0,6,0,1,22.51,0.0,0.0,0,20
6.0,5,0,1,20.27,0.0,0.0,2,20
7.0,5,0,2,22.8,0.0,0.0,2,20
8.0,5,0,0,15.62,1.0,0.0,0,20
9.0,3,0,3,18.2,2.0,0.0,1,20
10.0,4,0,0,15.93,3.0,0.0,0,20
11.0,4,0,4,23.49,4.0,0.0,1,20
12.0,4,0,3,22.43,5.0,0.0,1,20
13.0,3,0,0,9.21,6.0,0.0,0,20
14.0,4,0,2,18.47,7.0,0.0,1,20
15.0,3,0,4,21.73,8.0,0.0,1,20
16.0,4,0,1,15.26,9.0,0.0,0,20
17.0,3,0,1,13.01,10.0,0.0,0,20
18.0,3,0,2,16.04,11.0,0.0,0,20
19.0,2,0,4,19.57,12.0,0.0,1,20
20.0,2,0,0,8.71,13.0,0.0,0,20
21.0,2,0,3,14.56,14.0,0.0,1,20
22.0,2,0,2,11.54,15.0,0.0,1,20
23.0,1,0,4,14.91,16.0,0.0,1,20
24.0,2,0,1,9.55,17.0,0.0,0,20
25.0,1,0,3,8.13,18.0,0.0,0,20
