idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,1,0,1,6.4,0.0,0.0,1,20
2.0,6,0,2,21.3,0.0,0.0,1,20
3.0,6,0,0,21.53,0.0,0.0,1,20
4.0,1,0,2,9.69,0.0,0.0,1,20
5.0,6,0,1,20.24,0.0,0.0,1,20
6.0,1,0,0,9.72,0.0,0.0,1,20
7.0,6,0,3,16.17,0.0,0.0,1,20
8.0,6,0,4,22.27,1.0,0.0,0,20
9.0,2,0,0,6.92,2.0,0.0,0,20
10.0,1,0,3,20.62,3.0,0.0,0,20
11.0,5,0,0,15.03,4.0,0.0,0,20
12.0,4,0,0,11.92,5.0,0.0,0,20
13.0,1,0,4,12.57,6.0,0.0,0,20
14.0,2,0,1,6.19,7.0,0.0,0,20
15.0,3,0,2,13.3,8.0,0.0,1,20
16.0,5,0,2,20.63,9.0,0.0,1,20
17.0,2,0,3,12.77,10.0,0.0,1,20
18.0,2,0,2,12.0,11.0,0.0,0,20
19.0,3,0,0,9.39,12.0,0.0,0,20
20.0,5,0,1,14.34,13.0,0.0,0,20
21.0,3,0,1,11.46,14.0,0.0,0,20
22.0,4,0,1,8.57,15.0,0.0,0,20
23.0,4,0,2,14.95,16.0,0.0,0,20
24.0,3,0,3,15.2,17.0,0.0,0,20
25.0,2,0,4,14.77,18.0,0.0,0,20
