idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,3,0,0,9.61,0.0,0.0,2,20
2.0,5,0,0,15.02,0.0,0.0,0,20
3.0,6,0,0,22.79,0.0,0.0,1,20
4.0,5,0,2,22.37,0.0,0.0,1,20
5.0,3,0,4,19.57,0.0,0.0,2,20
6.0,6,0,2,21.6,0.0,0.0,1,20
7.0,6,0,1,14.79,0.0,0.0,1,20
8.0,3,0,3,14.9,1.0,0.0,1,20
9.0,3,0,2,14.74,2.0,0.0,1,20
10.0,2,0,0,5.82,3.0,0.0,0,20
11.0,3,0,1,15.91,4.0,0.0,0,20
12.0,2,0,1,7.86,5.0,0.0,0,20
13.0,2,0,2,9.11,6.0,0.0,0,20
14.0,1,0,0,7.63,7.0,0.0,0,20
15.0,2,0,3,13.45,8.0,0.0,0,20
16.0,5,0,1,17.64,9.0,0.0,0,20
17.0,1,0,1,8.56,10.0,0.0,0,20
18.0,4,0,0,11.11,11.0,0.0,0,20
19.0,4,0,3,21.85,12.0,0.0,1,20
20.0,4,0,1,15.26,13.0,0.0,0,20
21.0,1,0,3,9.72,14.0,0.0,1,20
22.0,1,0,2,5.84,15.0,0.0,0,20
23.0,1,0,4,7.33,16.0,0.0,0,20
24.0,4,0,2,15.72,17.0,0.0,0,20
25.0,2,0,4,13.67,18.0,0.0,0,20
