idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1.0,1,0,0,6.75,0.0,0.0,1,20
2.0,4,0,0,10.76,0.0,0.0,0,20
3.0,6,0,1,17.7,0.0,0.0,1,20
4.0,6,0,0,17.14,0.0,0.0,1,20
5.0,3,0,1,11.19,0.0,0.0,2,20
6.0,6,0,2,14.51,0.0,0.0,1,20
7.0,1,0,4,10.33,0.0,0.0,2,20
8.0,3,0,0,7.78,1.0,0.0,0,20
9.0,1,0,3,10.11,2.0,0.0,1,20
10.0,5,0,0,13.41,3.0,0.0,0,20
11.0,3,0,2,10.15,4.0,0.0,0,20
12.0,5,0,1,13.97,5.0,0.0,0,20
13.0,4,0,1,13.22,6.0,0.0,0,20
14.0,5,0,2,17.64,7.0,0.0,0,20
15.0,4,0,3,16.79,8.0,0.0,1,20
16.0,4,0,2,15.29,9.0,0.0,0,20
17.0,3,0,3,14.22,10.0,0.0,0,20
18.0,4,0,4,23.35,11.0,0.0,0,20
19.0,2,0,4,15.38,12.0,0.0,1,20
20.0,2,0,0,5.42,13.0,0.0,0,20
21.0,2,0,1,8.77,14.0,0.0,0,20
22.0,1,0,2,8.9,15.0,0.0,1,20
23.0,1,0,1,6.36,16.0,0.0,0,20
24.0,2,0,2,10.77,17.0,0.0,0,20
25.0,2,0,3,12.43,18.0,0.0,0,20
