Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 993.156006, 0.029163, 110.865250, 0.022043, 0.031983, -0.001976, 6.810000, 0, 0, 0.000000, 0
2, 994.400024, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1853.589844, -15.403886, 264.488983, -50.876225, 176.733475, -175.790024, 22.820000, 0, 0, 0.000000, 0
3, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1235.974854, 0.432527, 557.407532, -89.869751, 4.731419, -3.955817, 13.000000, 0, 0, 0.000000, 0
4, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 992.352417, 0.017401, 332.465118, 0.022945, 0.072195, -0.002486, 9.570000, 0, 0, 0.000000, 0
5, 994.400024, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 2083.319336, 15.805875, 129.736328, -10.470111, 2.152569, 0.002254, 23.650000, 0, 0, 0.000000, 0
6, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 250.244354, -0.011698, 110.889732, -0.032453, 0.008996, -0.000489, 23.290001, 0, 0, 1.000000, 1
7, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 501.204010, -0.016693, 114.270935, -2.120319, -0.006425, -0.000505, 15.710000, 0, 0, 2.000000, 2
8, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 745.884094, 0.028953, 110.593315, -0.388394, -0.015139, 0.000606, 8.790000, 0, 0, 3.000000, 3
9, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 509.802429, -0.027203, 335.404175, -1.984209, -0.010512, -0.005911, 22.209999, 0, 0, 4.000000, 4
10, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 747.394226, -0.011127, 332.069946, -0.427045, 0.001907, -0.008742, 15.120000, 0, 0, 5.000000, 5
11, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1242.941528, -0.020155, 110.794266, 0.075949, 0.008800, -0.003049, 12.470000, 0, 0, 6.000000, 6
12, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1627.346313, 1.403807, 157.785583, -38.701538, -3.251369, -0.008841, 11.610000, 0, 0, 7.000000, 7
13, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1243.441284, -0.061541, 332.336639, 0.122032, -0.017207, -0.007684, 12.530000, 0, 0, 8.000000, 8
14, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 749.087585, -0.076705, 553.577942, -0.388876, 0.008807, -0.009314, 21.299999, 0, 0, 9.000000, 9
15, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 517.565796, -0.057973, 556.810059, -1.928200, 0.008853, -0.010707, 22.760000, 0, 0, 10.000000, 10
