idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,19.22,0,19.22,0,0,20
2,4,0,0,17.95,0,17.95,0,0,20
3,3,0,1,13.86,0,13.86,0,0,20
4,6,0,0,22.58,0,22.58,0,0,20
5,6,0,1,11.14,0,11.14,0,0,20
6,4,0,1,18.56,0,18.56,0,0,20
7,1,0,0,23.98,0,23.98,0,0,20
8,1,0,1,17.56,0,17.56,0,0,20
9,1,0,2,8.75,0,8.75,0,0,20
10,1,0,3,10.55,0,10.55,0,0,20
11,2,0,0,23.62,0,23.62,0,0,20
12,5,0,0,10.26,0,10.26,0,0,20
13,4,0,2,19.98,0,19.98,0,0,20
14,2,0,1,12.81,0,12.81,0,0,20
15,1,0,4,5.36,0,5.36,0,0,20
16,6,0,2,11.26,0,11.26,1,0,20
17,5,0,1,9.72,0,9.72,2,0,20
18,2,0,2,7.0,0,7.0,3,0,20
19,6,0,3,11.99,0,11.99,4,0,20
20,4,0,3,19.66,0,19.66,5,0,20
21,3,0,2,5.93,0,5.93,6,0,20
22,3,0,3,5.09,0,5.09,7,0,20
23,3,0,4,5.9,0,5.9,8,0,20
24,5,0,2,9.13,0,9.13,9,0,20
25,6,0,4,16.51,0,16.51,10,0,20
