idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,19.63,0,19.63,0,0,20
2,2,0,0,20.88,0,20.88,0,0,20
3,6,0,0,8.63,0,8.63,0,0,20
3,5,0,1,8.63,0,8.63,0,0,20
4,4,0,0,14.31,0,14.31,0,0,20
5,4,0,1,15.86,0,15.86,0,0,20
6,1,0,0,21.84,0,21.84,0,0,20
7,4,0,2,15.83,0,15.83,0,0,20
8,4,0,3,9.52,0,9.52,0,0,20
9,1,0,1,11.81,0,11.81,0,0,20
10,3,0,1,9.33,0,9.33,0,1,20
11,1,0,4,5.23,0,5.23,0,1,20
12,3,0,0,8.54,0,8.54,0,0,20
13,2,0,1,10.09,0,10.09,0,0,20
14,1,0,2,23.7,0,23.7,0,0,20
15,1,0,3,6.53,0,6.53,0,0,20
16,6,0,1,23.06,0,23.06,1,0,20
18,2,0,2,6.46,0,6.46,3,0,20
19,3,0,2,15.18,0,15.18,4,0,20
20,3,0,3,17.6,0,17.6,5,0,20
21,3,0,4,17.53,0,17.53,6,0,20
22,6,0,2,16.72,0,16.72,7,0,20
23,5,0,2,5.48,0,5.48,8,0,20
24,6,0,3,16.02,0,16.02,9,0,20
25,6,0,4,19.1,0,19.1,10,0,20
