idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,20.84,0,20.84,0,0,20
2,5,0,1,20.33,0,20.33,0,0,20
3,4,0,0,18.01,0,18.01,0,0,20
4,1,0,3,14.81,0,14.81,0,1,20
5,3,0,4,20.27,0,20.27,0,1,20
6,1,0,1,6.66,0,6.66,0,1,20
7,1,0,2,11.87,0,11.87,0,1,20
8,6,0,0,20.52,0,20.52,0,0,20
9,6,0,1,7.53,0,7.53,0,0,20
10,3,0,3,17.18,0,17.18,0,1,20
11,3,0,2,17.52,0,17.52,0,1,20
12,3,0,1,14.88,0,14.88,0,1,20
13,1,0,0,5.28,0,5.28,0,0,20
14,6,0,2,11.28,0,11.28,0,0,20
15,3,0,0,11.08,0,11.08,0,0,20
16,5,0,2,19.35,0,19.35,1,0,20
17,2,0,0,8.0,0,8.0,2,0,20
18,6,0,3,15.17,0,15.17,3,0,20
19,6,0,4,16.54,0,16.54,4,0,20
20,4,0,1,19.91,0,19.91,5,0,20
21,2,0,1,18.85,0,18.85,6,0,20
22,2,0,2,8.14,0,8.14,7,0,20
23,1,0,4,18.55,0,18.55,8,0,20
24,4,0,2,19.76,0,19.76,9,0,20
25,5,0,3,23.84,0,23.84,10,0,20
