idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,13.43,0,13.43,0,0,20
2,4,0,0,9.26,0,9.26,0,0,20
3,5,0,0,14.36,0,14.36,0,0,20
4,4,0,1,9.74,0,9.74,0,0,20
5,4,0,2,10.19,0,10.19,0,1,20
6,3,0,1,22.67,0,22.67,0,0,20
7,5,0,1,15.33,0,15.33,0,0,20
8,2,0,4,19.23,0,19.23,0,1,20
9,5,0,2,15.19,0,15.19,0,0,20
10,5,0,3,14.15,0,14.15,0,0,20
11,5,0,4,14.3,0,14.3,0,0,20
12,2,0,2,10.4,0,10.4,0,1,20
13,2,0,3,11.5,0,11.5,0,1,20
14,2,0,0,5.13,0,5.13,0,1,20
15,2,0,1,8.53,0,8.53,0,1,20
16,4,0,3,20.83,0,20.83,1,0,20
17,1,0,0,9.48,0,9.48,2,0,20
18,6,0,0,9.47,0,9.47,3,0,20
19,1,0,1,19.35,0,19.35,4,0,20
20,6,0,1,9.9,0,9.9,5,0,20
21,1,0,2,20.71,0,20.71,6,0,20
22,6,0,2,19.73,0,19.73,7,0,20
23,6,0,3,17.88,0,17.88,8,0,20
24,4,0,4,21.8,0,21.8,9,0,20
25,6,0,4,15.51,0,15.51,10,0,20
