idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,4,20.92,0,20.92,0,1,20
2,5,0,3,20.86,0,20.86,0,1,20
3,5,0,0,13.65,0,13.65,0,0,20
4,5,0,1,5.1,0,5.1,0,0,20
5,5,0,2,10.27,0,10.27,0,0,20
6,1,0,0,8.91,0,8.91,1,0,20
7,1,0,1,18.03,0,18.03,2,0,20
8,2,0,0,18.05,0,18.05,3,0,20
9,3,0,0,10.54,0,10.54,4,0,20
10,3,0,1,11.77,0,11.77,5,0,20
11,2,0,1,22.32,0,22.32,6,0,20
12,2,0,2,23.84,0,23.84,7,0,20
13,4,0,0,6.35,0,6.35,8,0,20
14,1,0,2,23.45,0,23.45,9,0,20
15,4,0,1,9.93,0,9.93,10,0,20
16,4,0,2,11.1,0,11.1,11,0,20
17,3,0,2,11.84,0,11.84,12,0,20
18,3,0,3,22.55,0,22.55,13,0,20
19,4,0,3,17.2,0,17.2,14,0,20
20,6,0,0,6.22,0,6.22,15,0,20
21,4,0,4,20.54,0,20.54,16,0,20
22,6,0,1,16.76,0,16.76,17,0,20
23,6,0,2,14.84,0,14.84,18,0,20
24,6,0,3,15.22,0,15.22,19,0,20
25,6,0,4,9.47,0,9.47,20,0,20
