idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,11.35,0,11.35,0,0,20
2,4,0,2,22.01,0,22.01,0,1,20
3,1,0,0,15.39,0,15.39,0,0,20
4,4,0,0,15.13,0,15.13,0,0,20
5,3,0,1,11.69,0,11.69,0,0,20
6,4,0,1,19.87,0,19.87,0,1,20
7,1,0,1,6.34,0,6.34,0,0,20
8,2,0,0,16.24,0,16.24,0,0,20
9,5,0,0,17.8,0,17.8,0,0,20
10,3,0,2,21.59,0,21.59,0,0,20
11,1,0,2,9.97,0,9.97,1,0,20
12,6,0,0,20.21,0,20.21,2,0,20
13,6,0,1,23.17,0,23.17,3,0,20
14,5,0,1,19.0,0,19.0,4,0,20
15,4,0,3,23.22,0,23.22,5,0,20
16,2,0,1,8.67,0,8.67,6,0,20
17,1,0,3,15.85,0,15.85,7,0,20
18,2,0,2,8.08,0,8.08,8,0,20
19,2,0,3,13.76,0,13.76,9,0,20
20,5,0,2,8.02,0,8.02,10,0,20
