Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 273.483093, -0.321624, 114.617447, -1.366661, 0.018731, 0.013753, 5.250000, 0, 0, 1.000000, 1
2, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 502.186737, -0.064576, 112.690132, -1.479077, 0.018183, -0.003729, 13.360000, 0, 0, 2.000000, 2
3, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1242.995117, -0.001282, 110.881966, 0.005838, 0.000008, -0.000704, 23.000000, 0, 0, 3.000000, 3
4, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 508.875824, -0.105059, 333.673859, -1.465140, 0.013963, -0.010343, 13.550000, 0, 0, 4.000000, 4
5, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 745.719971, -0.026254, 110.421364, -0.495438, -0.010079, -0.000292, 11.230000, 0, 0, 5.000000, 5
6, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 514.814331, -0.138483, 555.259155, -1.343980, 0.014949, -0.026988, 17.580000, 0, 0, 6.000000, 6
7, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 747.603210, -0.049121, 331.649780, -0.520291, -0.009893, -0.011742, 19.690001, 0, 0, 7.000000, 7
8, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 749.520935, -0.117019, 552.936035, -0.501873, -0.004691, -0.015805, 22.340000, 0, 0, 8.000000, 8
9, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 994.348694, -0.005109, 110.785583, 0.023162, 0.001688, -0.002957, 19.530001, 0, 0, 9.000000, 9
10, 497.200012, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 521.543945, -0.266474, 776.812378, -1.283107, -0.008563, -0.024724, 18.070000, 0, 0, 10.000000, 10
11, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 994.322144, -0.002491, 332.298370, 0.062793, -0.008918, -0.006689, 20.570000, 0, 0, 11.000000, 11
12, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 279.874359, -0.303228, 336.448273, -1.630359, 0.015865, 0.013129, 6.250000, 0, 0, 12.000000, 12
13, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 994.045349, -0.032087, 553.882507, 0.078263, -0.008939, -0.008211, 21.780001, 0, 0, 13.000000, 13
14, 745.800049, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 751.766418, -0.200188, 774.388550, -0.443154, -0.010336, -0.017620, 22.620001, 0, 0, 14.000000, 14
15, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 285.542480, -0.327433, 559.789246, -0.977466, 0.014123, -0.034253, 13.070000, 0, 0, 15.000000, 15
