Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 750.692993, -0.004401, 114.644531, -2.495268, -0.009160, 0.004474, 7.500000, 0, 0, 0.000000, 0
2, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1491.577881, -0.003075, 110.869301, 0.029133, 0.000012, -0.001545, 17.100000, 0, 0, 0.000000, 0
3, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1242.628906, 0.072508, 110.218246, 0.140286, 0.009104, -0.007242, 6.530000, 0, 0, 0.000000, 0
4, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 515.853577, -0.032152, 112.583481, -0.905901, -0.001075, -0.003442, 23.990000, 0, 0, 0.000000, 0
5, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 994.749329, -0.005062, 110.691833, -0.319678, 0.000643, -0.000961, 17.490000, 0, 0, 0.000000, 0
6, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 287.250519, -0.151120, 112.352989, -0.912438, -0.003631, 0.000715, 5.140000, 0, 0, 1.000000, 1
7, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1491.450928, -0.010346, 332.472473, 0.028318, -0.000002, -0.002096, 22.049999, 0, 0, 2.000000, 2
8, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 296.458313, -0.237742, 339.199829, -3.787652, 0.000000, -0.000685, 5.470000, 0, 0, 3.000000, 3
9, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 310.288055, -0.333686, 561.907959, -2.813671, -0.013312, -0.015005, 6.060000, 0, 0, 4.000000, 4
10, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1241.484741, 0.020102, 331.421936, 0.309550, 0.034162, -0.022707, 15.680000, 0, 0, 5.000000, 5
11, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 529.781616, -0.146112, 335.389618, -1.871720, -0.012555, -0.003962, 5.300000, 0, 0, 6.000000, 6
12, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 760.569336, -0.040436, 335.249542, -2.064662, -0.015732, -0.001065, 8.360000, 0, 0, 7.000000, 7
13, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 996.775513, -0.033695, 332.543488, -0.754702, -0.006544, -0.010500, 17.520000, 0, 0, 8.000000, 8
14, 248.600006, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 319.493378, -0.451292, 786.363220, -1.274236, 0.009916, -0.032417, 6.370000, 0, 0, 9.000000, 9
15, 248.600006, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 5081.653809, -15.565005, 110.800148, -0.000095, 149.183945, -180.000000, 6.470000, 0, 0, 10.000000, 10
16, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 769.828613, -0.099847, 556.252686, -1.679687, -0.026736, -0.013210, 8.810000, 0, 0, 11.000000, 11
17, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1000.612549, -0.122734, 554.510925, -1.112524, -0.003888, -0.017062, 19.180000, 0, 0, 12.000000, 12
18, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1240.359863, -0.074758, 552.830444, 0.392493, 0.014930, -0.030441, 19.410000, 0, 0, 13.000000, 13
19, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 540.210144, -0.297587, 557.348633, -2.158886, -0.025780, 0.011990, 5.660000, 0, 0, 14.000000, 14
20, 497.200012, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 548.144897, -0.333491, 783.272034, -1.324908, -0.002412, 0.005126, 7.190000, 0, 0, 15.000000, 15
21, 994.400024, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1005.776733, -0.204961, 776.269104, -1.285166, -0.004184, -0.021791, 19.190001, 0, 0, 16.000000, 16
22, 745.800049, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 776.919617, -0.165875, 778.452271, -1.413917, -0.005942, -0.017806, 13.260000, 0, 0, 17.000000, 17
23, 1243.000000, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1238.509521, -0.218717, 774.382751, 0.430492, 0.037188, -0.033859, 20.190001, 0, 0, 18.000000, 18
