Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 530.112854, 0.105818, 113.626709, -0.138763, -0.205578, 0.005484, 16.049999, 0, 16.000000, 0, 0, 0
2, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1514.531860, -0.015620, 130.516617, -9.786498, -0.001146, -0.004770, 23.110001, 0, 23.000000, 0, 0, 0
3, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1259.355713, -0.006595, 125.153648, -7.606741, -0.019415, -0.016957, 11.160000, 0, 11.000000, 0, 0, 0
4, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1554.204590, -0.240487, 353.039398, -9.842969, 0.082238, -0.032100, 19.450001, 0, 19.000000, 0, 0, 0
5, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1119.055664, 0.909414, 840.718140, -78.178543, 179.873215, -179.577820, 23.160000, 0, 23.000000, 0, 0, 0
6, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 654.213745, 0.034476, 379.203491, -45.796089, -0.110850, -0.033612, 22.330000, 0, 22.000000, 0, 0, 0
7, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 825.254578, -0.369478, 529.873047, -45.194641, 0.300295, -0.315647, 22.840000, 0, 22.000000, 0, 0, 0
8, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1291.244629, 0.079976, 348.640839, -8.364362, -0.142078, 0.032709, 11.730000, 0, 11.000000, 0, 0, 0
9, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 300.941467, 0.605162, 113.242752, -0.070632, -0.215371, 0.002380, 7.970000, 0, 7.000000, 0, 0, 0
10, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1353.230713, 0.121244, 574.139832, -12.289872, 0.111803, -0.020357, 14.000000, 0, 14.000000, 0, 0, 0
11, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1596.001709, -0.723255, 575.315125, -9.853644, 0.264788, -0.081344, 21.900000, 0, 21.000000, 0, 0, 0
12, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 493.287628, 0.442447, 542.814575, -45.449741, -0.170567, 0.039615, 8.480000, 0, 8.000000, 0, 0, 0
13, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 663.940125, -0.120972, 692.345154, -45.195225, 0.274207, -0.305160, 12.060000, 0, 12.000000, 0, 0, 0
14, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1239.615356, -0.130770, 1059.166016, -72.566017, 178.666534, -178.455200, 12.510000, 0, 12.000000, 0, 0, 0
15, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1404.786499, -1.084117, 794.277222, -12.419037, 0.270814, -0.087971, 20.820000, 0, 20.000000, 0, 0, 0
16, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 775.032166, -0.288969, 112.996674, 0.124867, -0.095380, -0.000215, 12.020000, 0, 12.000000, 0, 0, 0
17, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1011.952454, -0.219847, 119.575897, -3.841629, -0.013996, -0.030255, 11.390000, 0, 11.000000, 0, 0, 0
18, 249.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1472.140381, 3.598449, 1011.085022, 12.451222, -179.830368, -179.935318, 15.020000, 0, 15.000000, 0, 0, 0
19, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1028.821899, -0.188223, 344.595001, -3.629231, 0.242988, -0.001824, 11.540000, 0, 11.000000, 0, 0, 0
20, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1125.395996, 0.145955, 607.167908, -11.894207, 0.118130, -0.003996, 8.080000, 0, 8.000000, 0, 0, 0
