Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.953491, -0.009185, 112.990585, 0.062699, -0.000005, -0.007870, 21.290001, 0, 21.290001, 0, 0, 0
2, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.564087, -0.074636, 338.964813, 0.165695, -0.000028, -0.027398, 20.980000, 0, 20.980000, 0, 0, 0
3, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1243.760254, -0.217305, 564.973145, 0.257959, -0.000073, -0.045360, 19.110001, 0, 19.110001, 0, 0, 0
4, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.953613, -0.011520, 112.948631, 0.052779, -0.000010, -0.009670, 16.389999, 0, 16.389999, 0, 0, 0
5, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1242.634277, -0.419358, 791.094421, 0.308469, -0.000100, -0.056175, 21.680000, 0, 21.680000, 0, 0, 0
6, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 501.990570, -0.323490, 115.948296, -2.460123, 0.077125, -0.070668, 7.000000, 0, 7.000000, 0, 0, 0
7, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 995.876160, -0.012477, 112.840965, 0.111250, 0.008632, -0.012701, 10.300000, 0, 10.300000, 0, 0, 0
8, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1493.599731, -0.085274, 338.914001, 0.151945, -0.000058, -0.029192, 19.690001, 0, 19.690001, 0, 0, 0
9, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1492.868408, -0.231758, 564.948975, 0.230791, -0.000120, -0.044893, 19.100000, 0, 19.100000, 0, 0, 0
10, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 995.197937, -0.106127, 338.719971, 0.200745, 0.022165, -0.039485, 15.170000, 0, 15.170000, 0, 0, 0
11, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 511.845734, -0.701119, 341.280853, -2.439788, 0.061006, -0.126361, 11.800000, 0, 11.800000, 0, 0, 0
12, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 747.648499, -0.066440, 113.220680, -0.859984, 0.039583, -0.040692, 11.070000, 0, 11.070000, 0, 0, 0
13, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 521.535461, -1.244403, 566.559998, -2.226320, 0.049386, -0.161495, 12.570000, 0, 12.570000, 0, 0, 0
14, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 994.247864, -0.294073, 564.683472, 0.255036, 0.038054, -0.056582, 18.340000, 0, 18.340000, 0, 0, 0
