Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 757.982056, -0.174705, 122.115913, -5.764772, 0.124014, -0.028988, 5.070000, 0, 5.000000, 0, 0, 0
2, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1004.046448, -0.013126, 120.201691, -4.281701, -0.021008, 0.019634, 9.470000, 0, 9.000000, 0, 0, 0
3, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1020.967407, 0.073159, 345.240784, -4.201238, -0.063452, 0.023083, 14.360000, 0, 14.000000, 0, 0, 0
4, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1083.020996, -0.434257, 1027.672485, -0.915869, 0.115197, 0.009613, 18.059999, 0, 18.000000, 0, 0, 0
5, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1037.985962, 0.016631, 570.495483, -4.244173, -0.034944, -0.003330, 14.220000, 0, 14.000000, 0, 0, 0
6, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1055.661987, -0.668632, 795.956421, -4.289212, -0.107217, -0.023772, 16.520000, 0, 16.000000, 0, 0, 0
7, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 781.159607, -0.087021, 346.999878, -5.715834, 0.094881, 0.014926, 20.530001, 0, 20.000000, 0, 0, 0
8, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 284.701141, 0.823476, 126.516129, -6.375787, -0.169092, 0.277372, 15.110000, 0, 15.000000, 0, 0, 0
9, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 514.634705, -0.228033, 123.177444, -6.207769, -0.176946, -0.062190, 11.470000, 0, 11.000000, 0, 0, 0
10, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 311.904236, 0.880122, 352.365021, -7.063612, -0.130651, 0.256221, 16.799999, 0, 16.000000, 0, 0, 0
11, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 805.611023, -0.029684, 571.833069, -5.705509, -0.034972, 0.025442, 22.360001, 0, 22.000000, 0, 0, 0
12, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 542.960022, -0.303478, 347.333008, -6.903472, -0.013795, 0.037635, 12.130000, 0, 12.000000, 0, 0, 0
13, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 340.597015, -0.616462, 576.855957, -6.980669, -0.012987, 0.249076, 18.580000, 0, 18.000000, 0, 0, 0
14, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1249.859253, -0.109090, 116.955025, -3.001419, -0.000547, -0.043345, 8.320000, 0, 8.000000, 0, 0, 0
15, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1261.627197, -0.130877, 342.006134, -3.350672, -0.003475, 0.009370, 9.740000, 0, 9.000000, 0, 0, 0
16, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 360.980865, 0.135112, 813.365723, -1.466656, -0.005258, 0.112260, 21.790001, 0, 21.000000, 0, 0, 0
17, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 571.028320, 0.095937, 571.200256, -6.980504, -0.109008, 0.136065, 13.890000, 0, 13.000000, 0, 0, 0
18, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 600.333435, 0.471869, 795.564209, -7.194321, -0.026497, 0.170334, 19.139999, 0, 19.000000, 0, 0, 0
19, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 814.571106, 0.180395, 975.608521, -27.608860, 0.091592, 0.079105, 21.000000, 0, 21.000000, 0, 0, 0
20, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1275.711182, 0.005995, 567.611145, -3.720513, -0.052795, 0.013611, 14.570000, 0, 14.000000, 0, 0, 0
21, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1494.449585, 0.003323, 113.058327, -0.295438, 0.009259, -0.001187, 13.490000, 0, 13.000000, 0, 0, 0
22, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1291.948486, 0.336114, 792.838867, -3.833050, -0.183334, 0.027019, 14.800000, 0, 14.000000, 0, 0, 0
23, 1245.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1317.269897, 0.435733, 1018.062012, -3.797391, 0.118593, 0.005964, 21.120001, 0, 21.000000, 0, 0, 0
24, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1499.817993, 0.084353, 342.469757, -2.134450, 0.009152, 0.017597, 13.710000, 0, 13.000000, 0, 0, 0
25, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1509.584717, 0.374715, 568.327637, -2.023100, -0.179945, 0.023449, 17.549999, 0, 17.000000, 0, 0, 0
