Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1130.972168, 0.161639, 574.558167, -13.512875, 0.034541, 0.017351, 13.970000, 0, 13.000000, 0, 0, 0
2, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1024.044678, 0.031433, 135.590729, -13.301024, 0.007484, 0.011576, 13.560000, 0, 13.000000, 0, 0, 0
3, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1077.077148, 0.063098, 355.434296, -13.705283, -0.011074, 0.009963, 11.630000, 0, 11.000000, 0, 0, 0
4, 1245.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1421.490112, 0.485408, 794.265930, -12.653354, 0.005482, 0.118451, 9.340000, 0, 9.000000, 0, 0, 0
5, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1371.276367, 0.145616, 574.166992, -12.729187, 0.022486, 0.086768, 8.780000, 0, 8.000000, 0, 0, 0
6, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1320.871948, -0.022223, 354.165833, -12.815149, 0.009641, 0.028335, 7.650000, 0, 7.000000, 0, 0, 0
7, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1271.046509, 0.013594, 134.080200, -12.655980, -0.015452, -0.012204, 5.790000, 0, 5.000000, 0, 0, 0
8, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1184.497314, 0.284214, 794.176453, -13.568807, 0.009474, 0.035903, 18.080000, 0, 18.000000, 0, 0, 0
9, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1236.534546, 0.468217, 1016.729248, -12.445197, 0.010821, 0.025394, 19.290001, 0, 19.000000, 0, 0, 0
10, 1245.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1470.772339, 0.856486, 1015.710510, -12.397711, -0.004994, 0.132740, 11.940000, 0, 11.000000, 0, 0, 0
11, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 273.366516, 0.053032, 119.944214, -3.599052, -0.074694, -0.005124, 23.139999, 0, 23.000000, 0, 0, 0
12, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 505.099854, -0.050363, 119.352959, -3.502391, 0.021068, 0.009665, 19.870001, 0, 19.000000, 0, 0, 0
13, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 519.854065, -0.119989, 344.797333, -3.516070, 0.002272, 0.019112, 22.230000, 0, 22.000000, 0, 0, 0
14, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 747.284912, 0.001297, 113.157616, -0.244877, -0.000088, -0.004520, 19.559999, 0, 19.000000, 0, 0, 0
15, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1517.327271, 0.037089, 132.516235, -11.283380, 0.016199, 0.006895, 16.200001, 0, 16.000000, 0, 0, 0
16, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1562.496094, 0.130612, 354.382874, -11.814281, 0.059868, 0.050171, 14.130000, 0, 14.000000, 0, 0, 0
17, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1609.575684, 0.470158, 575.574097, -12.113709, 0.019231, 0.060105, 13.870000, 0, 13.000000, 0, 0, 0
18, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1657.424927, 0.806186, 796.455139, -12.197898, 0.008598, 0.081457, 15.570000, 0, 15.000000, 0, 0, 0
19, 1494.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1705.922119, 1.151434, 1017.338684, -12.248188, -0.034275, 0.093556, 14.820000, 0, 14.000000, 0, 0, 0
20, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 752.716064, 0.156047, 342.752075, -2.158053, -0.048959, -0.002263, 15.660000, 0, 15.000000, 0, 0, 0
21, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 289.705139, -0.058452, 345.523773, -3.608433, 0.018352, -0.025613, 23.290001, 0, 23.000000, 0, 0, 0
22, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 805.322388, 0.700368, 592.175110, -18.476570, -0.173340, 0.064741, 5.520000, 0, 5.000000, 0, 0, 0
23, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 534.818787, -0.042058, 570.605164, -3.524880, -0.048955, 0.036122, 22.950001, 0, 22.000000, 0, 0, 0
24, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 948.126465, 0.298547, 792.456909, -13.747499, 0.009891, 0.007964, 14.460000, 0, 14.000000, 0, 0, 0
25, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 299.698120, -0.071324, 578.197327, -0.315261, -0.048324, 0.022127, 23.940001, 0, 23.000000, 0, 0, 0
