idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,23.96,0,23.96,0,0,20
2,2,0,0,6.11,0,6.11,0,0,20
3,2,0,3,21.49,0,21.49,0,1,20
4,2,0,2,11.18,0,11.18,0,1,20
5,4,0,1,21.65,0,21.65,0,0,20
6,2,0,1,7.12,0,7.12,0,1,20
7,4,0,2,23.73,0,23.73,0,0,20
8,1,0,0,13.47,0,13.47,1,0,20
9,1,0,1,18.43,0,18.43,2,0,20
10,1,0,2,22.84,0,22.84,3,0,20
11,3,0,0,5.2,0,5.2,4,0,20
12,3,0,1,8.03,0,8.03,5,0,20
13,3,0,2,17.26,0,17.26,6,0,20
14,3,0,3,17.3,0,17.3,7,0,20
15,5,0,0,16.43,0,16.43,8,0,20
16,6,0,0,9.32,0,9.32,9,0,20
17,3,0,4,21.11,0,21.11,10,0,20
18,6,0,1,7.09,0,7.09,11,0,20
19,5,0,1,19.1,0,19.1,12,0,20
20,5,0,2,21.16,0,21.16,13,0,20
21,6,0,2,13.22,0,13.22,14,0,20
22,6,0,3,12.84,0,12.84,15,0,20
23,6,0,4,10.49,0,10.49,16,0,20
24,5,0,3,9.61,0,9.61,17,0,20
25,5,0,4,8.03,0,8.03,18,0,20
