idx,loc_x,loc_y,loc_z,weight,seq,emerg,relocation,size(ft)
1,6,0,0,19.93,1.0,0,0,20
2,6,0,1,20.69,2.0,0,0,20
3,2,0,0,8.24,3.0,0,0,20
4,5,0,2,20.24,4.0,0,1,20
5,5,0,1,20.9,5.0,0,1,20
6,5,0,0,19.36,6.0,0,0,20
7,3,0,0,10.68,7.0,0,0,20
8,3,0,1,11.39,8.0,0,0,20
9,2,0,3,16.15,9.0,0,1,20
10,2,0,2,13.0,10.0,0,1,20
11,1,0,0,5.37,11.0,0,0,20
12,1,0,1,7.74,12.0,0,0,20
13,3,0,2,19.17,13.0,0,0,20
14,1,0,4,17.33,14.0,0,1,20
15,3,0,3,19.11,15.0,0,0,20
16,2,0,1,10.18,16.0,0,0,20
17,2,0,4,18.15,17.0,0,1,20
18,3,0,4,20.47,18.0,0,1,20
19,1,0,3,12.16,19.0,0,1,20
20,4,0,2,17.47,20.0,0,1,20
21,4,0,1,18.22,21.0,0,1,20
22,6,0,2,21.92,22.0,0,0,20
23,6,0,3,22.53,23.0,0,0,20
24,1,0,2,10.09,24.0,0,0,20
25,4,0,0,13.62,25.0,0,0,20
