idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,7.82,0,7.82,0,0,20
2,2,0,0,16.55,0,16.55,0,0,20
3,5,0,0,12.6,0,12.6,0,0,20
4,6,0,0,12.03,0,12.03,0,0,20
5,3,0,0,7.79,0,7.79,0,0,20
6,2,0,1,6.46,0,6.46,0,0,20
7,2,0,2,9.88,0,9.88,0,0,20
8,2,0,3,6.43,0,6.43,0,0,20
9,1,0,0,12.9,0,12.9,0,0,20
10,1,0,1,14.7,0,14.7,0,0,20
11,2,0,4,13.33,0,13.33,0,0,20
12,4,0,1,10.52,0,10.52,0,0,20
13,6,0,1,20.41,0,20.41,0,0,20
14,5,0,1,22.17,0,22.17,0,0,20
15,6,0,2,12.86,0,12.86,0,0,20
16,6,0,3,19.1,0,19.1,1,0,20
17,4,0,2,11.9,0,11.9,2,0,20
18,3,0,1,17.67,0,17.67,3,0,20
19,4,0,3,17.57,0,17.57,4,0,20
20,5,0,2,21.52,0,21.52,5,0,20
21,1,0,2,11.38,0,11.38,6,0,20
22,5,0,3,20.82,0,20.82,7,0,20
23,5,0,4,22.78,0,22.78,8,0,20
24,6,0,4,19.19,0,19.19,9,0,20
25,3,0,2,22.58,0,22.58,10,0,20
26,3,0,3,20.8,0,20.8,11,0,20
27,1,0,3,20.45,0,20.45,12,0,20
