Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight, Group, Score, Seq, Reloc, Size(ft)
1, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 748.961670, -0.051779, 114.568527, -1.259297, 0.015767, -0.002320, 15.180000, 0, 15.180000, 0, 0, 0
2, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 754.027710, -0.081007, 340.215057, -1.355729, 0.001669, -0.018802, 16.410000, 0, 16.410000, 0, 0, 0
3, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 503.020721, 0.032607, 117.396545, -2.622483, -0.030445, 0.018802, 12.860000, 0, 12.860000, 0, 0, 0
4, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 996.036438, -0.013227, 112.850548, -0.206572, 0.000136, -0.009504, 18.870001, 0, 18.870001, 0, 0, 0
5, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 996.705078, -0.090697, 338.571442, -0.279002, 0.001563, -0.030436, 19.260000, 0, 19.260000, 0, 0, 0
6, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 997.694519, -0.248973, 564.316162, -0.338719, 0.004515, -0.049219, 18.320000, 0, 18.320000, 0, 0, 0
7, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 759.595703, -0.134664, 565.821350, -1.301231, -0.033974, -0.023830, 15.830000, 0, 15.830000, 0, 0, 0
8, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 998.979248, -0.465925, 790.131165, -0.316925, 0.005019, -0.062403, 19.459999, 0, 19.459999, 0, 0, 0
9, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 514.124084, -0.018493, 342.993164, -2.767276, -0.019231, -0.011280, 12.740000, 0, 12.740000, 0, 0, 0
10, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 764.960938, -0.378740, 791.697571, -1.158012, -0.007722, -0.032075, 16.370001, 0, 16.370001, 0, 0, 0
11, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1493.995239, -0.001680, 113.182068, 0.005631, 0.000005, -0.001016, 21.110001, 0, 21.110001, 0, 0, 0
12, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 769.705139, -0.554106, 1017.980408, -1.079121, -0.018352, -0.042069, 23.370001, 0, 23.370001, 0, 0, 0
13, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 525.156067, -0.225945, 568.502625, -2.474226, 0.011900, -0.036099, 9.570000, 0, 9.570000, 0, 0, 0
14, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 1000.398132, -0.701452, 1016.154175, -0.222603, -0.016982, -0.072448, 23.139999, 0, 23.139999, 0, 0, 0
15, 498.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 534.290527, -0.301787, 795.134766, -2.015118, -0.006721, -0.036453, 10.420000, 0, 10.420000, 0, 0, 0
16, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 259.492615, -0.043224, 121.015770, -4.425770, -0.002780, 0.008399, 8.200000, 0, 8.200000, 0, 0, 0
17, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 277.380493, 0.034678, 345.978638, -4.342488, -0.006390, 0.037158, 8.700000, 0, 8.700000, 0, 0, 0
18, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.982788, -0.007980, 113.022034, 0.018034, 0.000002, -0.008342, 13.380000, 0, 13.380000, 0, 0, 0
19, 1245.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1244.822021, -0.065818, 339.059448, 0.087502, -0.000049, -0.022408, 14.720000, 0, 14.720000, 0, 0, 0
20, 249.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 293.359497, 0.242214, 572.286011, -3.890810, 0.008217, 0.053692, 16.730000, 0, 16.730000, 0, 0, 0
21, 1245.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1244.421387, -0.166788, 565.234070, 0.112413, -0.000066, -0.027816, 23.950001, 0, 23.950001, 0, 0, 0
22, 498.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 540.771545, -0.258971, 1022.757629, -1.204170, -0.016362, -0.037896, 12.540000, 0, 12.540000, 0, 0, 0
23, 249.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 305.376099, 0.394293, 801.716248, -2.091025, 0.001487, 0.060449, 6.220000, 0, 6.220000, 0, 0, 0
