idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,20.05,0,20.05,0,1,20
2,3,0,0,8.76,0,8.76,0,1,20
3,3,0,1,8.63,0,8.63,0,1,20
4,5,0,0,16.44,0,16.44,1,0,20
5,1,0,0,21.24,0,21.24,2,0,20
6,5,0,1,19.59,0,19.59,3,0,20
7,3,0,2,12.8,0,12.8,4,0,20
8,5,0,2,23.35,0,23.35,5,0,20
9,3,0,3,18.5,0,18.5,6,0,20
10,4,0,0,13.03,0,13.03,7,0,20
11,2,0,0,7.56,0,7.56,8,0,20
12,1,0,1,14.01,0,14.01,9,0,20
13,1,0,2,13.14,0,13.14,10,0,20
14,3,0,4,22.8,0,22.8,11,0,20
15,6,0,1,19.84,0,19.84,12,0,20
16,2,0,2,5.28,0,5.28,13,0,20
16,2,0,1,5.28,0,5.28,13,0,20
17,4,0,1,6.3,0,6.3,14,0,20
19,1,0,3,16.04,0,16.04,16,0,20
20,4,0,2,8.3,0,8.3,17,0,20
21,6,0,2,9.42,0,9.42,18,0,20
22,1,0,4,16.75,0,16.75,19,0,20
23,2,0,3,7.33,0,7.33,20,0,20
