idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,15.55,0,15.55,0,1,20
2,1,0,0,8.44,0,8.44,0,1,20
3,3,0,0,12.79,0,12.79,0,1,20
4,1,0,1,8.21,0,8.21,1,0,20
5,4,0,0,23.08,0,23.08,2,0,20
6,6,0,0,10.58,0,10.58,3,0,20
7,1,0,2,8.75,0,8.75,4,0,20
8,1,0,3,11.45,0,11.45,5,0,20
9,5,0,1,20.2,0,20.2,6,0,20
10,1,0,4,14.11,0,14.11,7,0,20
11,5,0,2,19.24,0,19.24,8,0,20
12,3,0,1,15.94,0,15.94,9,0,20
13,2,0,0,16.47,0,16.47,10,0,20
14,3,0,2,19.2,0,19.2,11,0,20
15,2,0,1,11.91,0,11.91,12,0,20
16,4,0,1,15.13,0,15.13,13,0,20
17,6,0,1,12.25,0,12.25,14,0,20
18,3,0,3,18.49,0,18.49,15,0,20
19,6,0,2,18.79,0,18.79,16,0,20
20,6,0,3,18.2,0,18.2,17,0,20
21,2,0,2,7.57,0,7.57,18,0,20
22,4,0,2,16.28,0,16.28,19,0,20
23,2,0,3,11.64,0,11.64,20,0,20
