Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 996.219727, -0.027345, 112.023514, -1.388202, 0.002215, -0.001405, 9.520000, 0, 0, 1.000000, 1
2, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1001.590027, -0.040484, 333.031738, -1.549406, -0.010963, -0.016363, 13.470000, 0, 0, 2.000000, 2
3, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1242.700073, 0.001941, 110.680214, -0.269514, -0.008720, -0.002550, 23.530001, 0, 0, 3.000000, 3
4, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1007.726685, -0.123358, 554.242310, -1.661482, -0.018303, -0.026320, 16.080000, 0, 0, 4.000000, 4
5, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1491.467651, -0.005943, 110.449684, 0.112068, 0.001779, -0.004984, 8.850000, 0, 0, 5.000000, 5
6, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1243.714600, -0.010380, 332.033966, -0.365538, -0.012645, -0.013414, 23.900000, 0, 0, 6.000000, 6
7, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 752.376709, -0.020862, 114.946815, -2.674753, -0.007068, -0.012979, 6.670000, 0, 0, 7.000000, 7
8, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 763.252441, -0.065397, 335.554535, -2.652133, -0.000704, -0.006719, 10.470000, 0, 0, 8.000000, 8
9, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1490.823486, -0.047744, 331.767212, 0.240491, 0.001745, -0.017100, 17.209999, 0, 0, 9.000000, 9
10, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1245.048340, -0.050498, 553.416382, -0.389639, -0.016560, -0.022849, 23.889999, 0, 0, 10.000000, 10
11, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 773.354309, -0.089085, 556.511719, -2.392004, 0.008833, -0.014403, 10.890000, 0, 0, 11.000000, 11
12, 745.800049, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 784.705261, -0.155918, 777.586853, -2.288373, -0.021628, -0.026454, 13.520000, 0, 0, 12.000000, 12
13, 1243.000000, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1246.695923, -0.153869, 774.869080, -0.353189, -0.024164, -0.031164, 22.190001, 0, 0, 13.000000, 13
14, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 523.189270, -0.183249, 114.778702, -2.540843, -0.017812, -0.040094, 6.270000, 0, 0, 14.000000, 14
15, 994.400024, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1014.408264, -0.249834, 775.575134, -1.708907, -0.021242, -0.031036, 16.240000, 0, 0, 15.000000, 15
16, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 294.612915, -0.079695, 115.102295, -2.082993, -0.015660, 0.053453, 5.240000, 0, 0, 16.000000, 16
17, 994.400024, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1022.140015, -0.409301, 997.044434, -1.700792, -0.021590, -0.031276, 18.980000, 0, 0, 17.000000, 17
18, 1491.600098, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1489.755493, -0.128346, 553.203552, 0.317125, 0.001702, -0.024145, 18.030001, 0, 0, 18.000000, 18
19, 745.800049, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 792.916748, -0.251254, 999.429382, -2.020514, -0.022804, -0.027233, 15.330000, 0, 0, 19.000000, 19
20, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 533.935852, -0.102911, 336.324646, -2.469832, -0.008849, -0.051304, 9.400000, 0, 0, 20.000000, 20
21, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 304.795166, -0.117254, 337.032379, -2.649292, -0.006555, 0.052676, 7.650000, 0, 0, 21.000000, 21
22, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 544.381042, -0.378473, 557.758911, -2.418018, -0.008739, -0.036209, 9.760000, 0, 0, 22.000000, 22
23, 1491.600098, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1488.448486, -0.228818, 774.765503, 0.351326, 0.001669, -0.027558, 18.490000, 0, 0, 23.000000, 23
24, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 315.115570, -0.254694, 558.395508, -2.708605, -0.004613, 0.060181, 13.930000, 0, 0, 24.000000, 24
25, 1243.000000, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1252.346313, -0.371853, 997.283081, -0.874893, -0.021926, -0.030733, 5.070000, 0, 0, 25.000000, 25
