idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,16.0,0,16.0,0,0,20
2,2,0,1,13.35,0,13.35,0,0,20
3,4,0,2,15.44,0,15.44,0,1,20
4,4,0,3,21.1,0,21.1,0,1,20
5,3,0,0,5.61,0,5.61,0,0,20
6,4,0,1,15.34,0,15.34,0,1,20
7,4,0,0,6.01,0,6.01,0,1,20
8,3,0,1,8.96,0,8.96,1,0,20
9,2,0,2,15.98,0,15.98,2,0,20
10,2,0,3,23.35,0,23.35,3,0,20
11,3,0,2,20.04,0,20.04,4,0,20
12,1,0,0,15.93,0,15.93,5,0,20
13,5,0,0,15.56,0,15.56,6,0,20
14,6,0,0,15.24,0,15.24,7,0,20
15,6,0,1,15.51,0,15.51,8,0,20
16,6,0,2,10.26,0,10.26,9,0,20
17,5,0,1,9.24,0,9.24,10,0,20
18,6,0,3,13.21,0,13.21,11,0,20
19,1,0,1,18.78,0,18.78,12,0,20
20,4,0,4,21.13,0,21.13,13,0,20
