idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,6.26,0,6.26,0,0,20
2,1,0,1,10.82,0,10.82,0,1,20
3,4,0,0,11.68,0,11.68,0,0,20
4,4,0,2,16.01,0,16.01,0,1,20
5,4,0,1,15.05,0,15.05,0,0,20
6,2,0,0,12.12,0,12.12,1,0,20
7,3,0,0,7.42,0,7.42,2,0,20
8,2,0,1,16.46,0,16.46,3,0,20
9,2,0,2,23.07,0,23.07,4,0,20
10,1,0,2,20.38,0,20.38,5,0,20
11,1,0,3,22.55,0,22.55,6,0,20
12,5,0,0,6.91,0,6.91,7,0,20
13,3,0,1,8.2,0,8.2,8,0,20
14,3,0,2,12.45,0,12.45,9,0,20
15,5,0,1,7.45,0,7.45,10,0,20
16,6,0,0,6.87,0,6.87,11,0,20
17,2,0,3,23.28,0,23.28,12,0,20
18,4,0,3,17.58,0,17.58,13,0,20
19,4,0,4,22.07,0,22.07,14,0,20
20,3,0,3,13.04,0,13.04,15,0,20
21,2,0,4,23.96,0,23.96,16,0,20
22,3,0,4,17.46,0,17.46,17,0,20
23,5,0,2,20.99,0,20.99,18,0,20
24,5,0,3,21.95,0,21.95,19,0,20
25,6,0,1,5.93,0,5.93,20,0,20
26,6,0,2,8.58,0,8.58,21,0,20
27,6,0,3,20.06,0,20.06,22,0,20
