idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,14.52,0,14.52,0,0,20
2,4,0,4,21.9,0,21.9,0,1,20
3,4,0,1,9.1,0,9.1,0,0,20
4,4,0,3,15.29,0,15.29,0,1,20
5,4,0,2,12.06,0,12.06,0,1,20
6,1,0,0,6.83,0,6.83,1,0,20
7,1,0,1,20.8,0,20.8,2,0,20
8,2,0,0,9.25,0,9.25,3,0,20
9,2,0,1,20.03,0,20.03,4,0,20
10,3,0,0,8.66,0,8.66,5,0,20
11,3,0,1,11.21,0,11.21,6,0,20
12,5,0,0,9.83,0,9.83,7,0,20
13,1,0,2,21.7,0,21.7,8,0,20
14,3,0,2,15.74,0,15.74,9,0,20
15,2,0,2,20.84,0,20.84,10,0,20
16,5,0,1,11.16,0,11.16,11,0,20
17,5,0,2,14.09,0,14.09,12,0,20
18,3,0,3,17.59,0,17.59,13,0,20
19,2,0,3,21.16,0,21.16,14,0,20
20,3,0,4,19.84,0,19.84,15,0,20
21,6,0,0,11.49,0,11.49,16,0,20
22,6,0,1,12.39,0,12.39,17,0,20
23,6,0,2,5.25,0,5.25,18,0,20
24,5,0,3,14.23,0,14.23,19,0,20
25,5,0,4,18.75,0,18.75,20,0,20
26,1,0,3,21.83,0,21.83,21,0,20
27,6,0,3,5.52,0,5.52,22,0,20
