idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,4,22.4,0,22.4,0,1,20
2,4,0,3,14.65,0,14.65,0,1,20
3,4,0,0,14.73,0,14.73,0,0,20
4,4,0,1,11.05,0,11.05,0,0,20
5,4,0,2,12.37,0,12.37,0,1,20
6,1,0,0,22.35,0,22.35,1,0,20
7,2,0,0,12.05,0,12.05,2,0,20
8,2,0,1,13.47,0,13.47,3,0,20
9,2,0,2,17.95,0,17.95,4,0,20
10,3,0,0,15.01,0,15.01,5,0,20
11,3,0,1,19.12,0,19.12,6,0,20
12,5,0,0,16.18,0,16.18,7,0,20
13,3,0,2,20.41,0,20.41,8,0,20
14,6,0,0,10.75,0,10.75,9,0,20
15,6,0,1,12.44,0,12.44,10,0,20
16,6,0,2,9.2,0,9.2,11,0,20
17,5,0,1,10.78,0,10.78,12,0,20
18,5,0,2,17.22,0,17.22,13,0,20
19,2,0,3,17.97,0,17.97,14,0,20
20,6,0,3,6.35,0,6.35,15,0,20
21,6,0,4,7.94,0,7.94,16,0,20
22,5,0,3,12.49,0,12.49,17,0,20
23,5,0,4,5.14,0,5.14,18,0,20
24,2,0,4,5.33,0,5.33,19,0,20
25,3,0,3,21.99,0,21.99,20,0,20
26,3,0,4,19.33,0,19.33,21,0,20
27,1,0,1,5.19,0,5.19,22,0,20
