idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,4,19.51,0,19.51,0,1,20
2,4,0,3,16.63,0,16.63,0,1,20
3,4,0,0,8.07,0,8.07,0,0,20
4,4,0,2,15.6,0,15.6,0,1,20
5,4,0,1,12.68,0,12.68,0,1,20
6,1,0,0,6.21,0,6.21,1,0,20
7,2,0,0,5.19,0,5.19,2,0,20
8,1,0,1,13.42,0,13.42,3,0,20
9,1,0,2,14.93,0,14.93,4,0,20
10,2,0,1,12.9,0,12.9,5,0,20
11,1,0,3,23.17,0,23.17,6,0,20
12,3,0,0,10.44,0,10.44,7,0,20
13,2,0,2,14.59,0,14.59,8,0,20
14,5,0,0,9.36,0,9.36,9,0,20
15,2,0,3,16.77,0,16.77,10,0,20
16,3,0,1,12.8,0,12.8,11,0,20
17,2,0,4,19.07,0,19.07,12,0,20
18,3,0,2,13.0,0,13.0,13,0,20
19,6,0,0,6.54,0,6.54,14,0,20
20,3,0,3,20.45,0,20.45,15,0,20
21,3,0,4,21.23,0,21.23,16,0,20
22,5,0,1,17.76,0,17.76,17,0,20
23,6,0,1,5.75,0,5.75,18,0,20
24,6,0,2,17.27,0,17.27,19,0,20
25,6,0,3,9.74,0,9.74,20,0,20
26,5,0,2,13.15,0,13.15,21,0,20
27,1,0,4,23.72,0,23.72,22,0,20
