idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,16.81,0,16.81,0,0,20
2,3,0,3,21.52,0,21.52,0,1,20
3,3,0,2,17.86,0,17.86,0,1,20
4,3,0,1,17.2,0,17.2,0,1,20
5,3,0,4,22.9,0,22.9,0,1,20
6,1,0,0,12.39,0,12.39,1,0,20
7,2,0,0,8.33,0,8.33,2,0,20
8,2,0,1,12.3,0,12.3,3,0,20
9,1,0,1,18.45,0,18.45,4,0,20
10,2,0,2,12.46,0,12.46,5,0,20
11,1,0,2,20.45,0,20.45,6,0,20
12,2,0,3,18.2,0,18.2,7,0,20
13,4,0,0,10.5,0,10.5,8,0,20
14,5,0,0,10.08,0,10.08,9,0,20
15,6,0,0,8.86,0,8.86,10,0,20
16,5,0,1,10.14,0,10.14,11,0,20
17,4,0,1,15.98,0,15.98,12,0,20
18,6,0,1,6.85,0,6.85,13,0,20
19,1,0,3,21.79,0,21.79,14,0,20
20,5,0,2,15.51,0,15.51,15,0,20
21,6,0,2,6.08,0,6.08,16,0,20
22,1,0,4,22.42,0,22.42,17,0,20
23,2,0,4,23.23,0,23.23,18,0,20
24,4,0,2,17.94,0,17.94,19,0,20
25,4,0,3,19.27,0,19.27,20,0,20
26,5,0,3,15.61,0,15.61,21,0,20
27,4,0,4,23.44,0,23.44,22,0,20
