Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 1991.475708, -10.117527, 159.511734, -53.451439, 178.960190, 179.995926, 23.260000, 0, 23.000000, 0, 0, 0
2, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1805.402954, -8.150782, 288.394714, -53.306755, -179.167953, 178.504166, 19.049999, 0, 19.000000, 0, 0, 0
3, 747.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 2277.316650, -30.164721, 271.465790, -72.961456, -179.644608, 177.577423, 18.790001, 0, 18.000000, 0, 0, 0
4, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 316.971130, 1.287611, 113.445824, -0.501032, -0.379487, -0.019031, 5.250000, 0, 5.000000, 0, 0, 0
5, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1004.859253, 0.239691, 113.086319, -0.303076, -0.318375, 0.027185, 5.340000, 0, 5.000000, 0, 0, 0
6, 747.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 2051.550781, -18.866253, 399.814301, -53.452438, 178.910675, 178.909851, 13.180000, 0, 13.000000, 0, 0, 0
7, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 775.262939, -0.474391, 113.190887, -0.534201, -0.391078, 0.011732, 5.640000, 0, 5.000000, 0, 0, 0
8, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1429.477051, 5.885177, 316.425507, -52.116051, -179.989075, -179.390991, 8.500000, 0, 8.000000, 0, 0, 0
9, 747.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 901.494873, -8.065610, 339.857605, -0.361256, 4.861978, 0.012795, 11.630000, 0, 11.000000, 0, 0, 0
10, 747.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1810.187500, -9.476112, 562.063660, -2.239913, 178.132553, 179.164734, 11.870000, 0, 11.000000, 0, 0, 0
11, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 2496.352051, -23.975733, 113.312317, 0.111053, 177.796783, -179.983475, 23.809999, 0, 23.000000, 0, 0, 0
12, 249.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 672.831116, -5.314270, 341.100342, -89.648071, 179.930313, -175.068329, 22.870001, 0, 22.000000, 0, 0, 0
13, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 545.884033, 0.361780, 114.033928, -0.315171, -0.383776, -0.012951, 12.760000, 0, 12.000000, 0, 0, 0
14, 1245.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1244.254883, 0.043460, 113.213020, 0.061780, 0.012458, 0.010206, 11.590000, 0, 11.000000, 0, 0, 0
15, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1595.955566, -1.154915, 159.573517, -37.879852, 0.804980, -0.032300, 6.820000, 0, 6.000000, 0, 0, 0
