Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Group, Score, Seq, Reloc, Size(ft)
1, 1494.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 3189.440186, 28.652140, 122.789238, -85.493507, -176.710938, 179.970978, 19.660000, 0, 19.000000, 0, 0, 0
2, 996.000000, 0.000000, 1017.900024, 0.000000, 0.000000, 0.000000, 3234.362305, 20.797430, 347.680084, 4.468888, -166.058456, -179.162918, 17.430000, 0, 17.000000, 0, 0, 0
3, 996.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1240.809204, -0.036971, 114.554626, -90.000000, -176.632721, 176.680542, 7.890000, 0, 7.000000, 0, 0, 0
4, 1494.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 2635.959961, 12.900130, 114.618889, -90.000000, 14.036243, -12.714469, 18.610001, 0, 18.000000, 0, 0, 0
5, 996.000000, 0.000000, 791.700073, 0.000000, 0.000000, 0.000000, 2460.704834, 9.177363, 369.736694, -66.349525, -178.644440, 179.926620, 14.580000, 0, 14.000000, 0, 0, 0
6, 1494.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 1632.373779, -0.023209, 159.133408, -53.672577, 0.013519, -0.041914, 14.460000, 0, 14.000000, 0, 0, 0
7, 1494.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 2379.418213, 13.300172, 142.643524, -72.979454, -178.526352, 179.958160, 7.780000, 0, 7.000000, 0, 0, 0
8, 1494.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1956.246582, 7.878898, 114.566383, -89.885727, -158.160751, 157.003922, 6.380000, 0, 6.000000, 0, 0, 0
9, 996.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1787.391235, 0.580273, 330.292175, -53.729916, -1.199271, 0.908392, 14.370000, 0, 14.000000, 0, 0, 0
10, 996.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1460.080566, -0.216570, 316.512024, -53.509300, 0.058064, -0.077690, 10.860000, 0, 10.000000, 0, 0, 0
11, 249.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 328.973358, 0.553422, 113.366302, -0.150426, -0.905341, 0.000487, 18.459999, 0, 18.000000, 0, 0, 0
12, 498.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 557.954102, -2.137966, 113.539566, -0.168518, -0.901087, -0.006169, 6.540000, 0, 6.000000, 0, 0, 0
13, 498.000000, 0.000000, 339.300018, 0.000000, 0.000000, 0.000000, 1191.892334, -4.768310, 389.970703, -46.866337, -179.926193, 179.978607, 12.030000, 0, 12.000000, 0, 0, 0
14, 498.000000, 0.000000, 565.500000, 0.000000, 0.000000, 0.000000, 1391.994507, -2.413583, 550.883484, -53.535450, 0.061343, -0.719572, 15.160000, 0, 15.000000, 0, 0, 0
15, 747.000000, 0.000000, 113.100006, 0.000000, 0.000000, 0.000000, 822.775269, -0.573351, 113.170593, 0.040019, 0.165815, 0.000558, 5.880000, 0, 5.000000, 0, 0, 0
