idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,3,6.06,0,6.06,0,1,20
2,4,0,0,8.99,0,8.99,0,0,20
3,4,0,1,6.2,0,6.2,0,0,20
4,3,0,0,10.56,0,10.56,0,0,20
5,1,0,0,16.07,0,16.07,0,0,20
6,4,0,2,5.97,0,5.97,0,0,20
7,4,0,4,6.18,0,6.18,0,2,20
8,2,0,1,6.0,0,6.0,0,1,20
9,2,0,0,5.85,0,5.85,0,0,20
10,6,0,0,21.44,0,21.44,0,0,20
11,1,0,1,20.87,0,20.87,0,0,20
12,3,0,1,13.26,0,13.26,0,1,20
13,6,0,1,23.56,0,23.56,0,0,20
14,1,0,2,17.4,0,17.4,0,0,20
15,6,0,2,23.96,0,23.96,0,1,20
16,1,0,3,20.43,0,20.43,1,0,20
17,3,0,2,22.26,0,22.26,2,0,20
18,2,0,2,6.8,0,6.8,3,0,20
19,2,0,3,14.02,0,14.02,4,0,20
20,2,0,4,17.91,0,17.91,5,0,20
21,5,0,0,5.77,0,5.77,6,0,20
22,5,0,1,16.69,0,16.69,7,0,20
23,5,0,2,11.94,0,11.94,8,0,20
24,3,0,3,23.01,0,23.01,9,0,20
25,5,0,3,18.87,0,18.87,10,0,20
26,5,0,4,6.06,0,6.06,11,0,20
27,1,0,4,9.29,0,9.29,12,0,20
