Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 1491.600098, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 3076.615723, 6.190194, 153.710907, -61.142952, -0.463821, -0.003109, 18.420000, 0, 0, 0.000000, 0
2, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 708.659424, -0.145379, 561.392151, -23.808897, -0.075489, -0.015852, 19.160000, 0, 0, 0.000000, 0
3, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1616.085083, 0.820474, 157.441391, -49.072769, -0.084454, -0.029222, 9.600000, 0, 0, 0.000000, 0
4, 497.200012, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1499.602417, -6.130547, 357.814178, -50.335114, -0.006177, -0.052485, 20.400000, 0, 0, 0.000000, 0
5, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 2019.882446, -2.007242, 115.527855, -89.266739, 178.050354, -179.550354, 5.850000, 0, 0, 0.000000, 0
6, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 542.254639, -0.034471, 143.046432, -20.029493, -0.014770, -0.010049, 17.580000, 0, 0, 0.000000, 0
7, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 619.831299, -0.037032, 351.557312, -20.538208, -0.061398, -0.005095, 18.530001, 0, 0, 0.000000, 0
8, 1491.600098, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 2337.831787, 21.864426, 115.206696, -89.837891, -2.528401, 3.856716, 7.510000, 0, 0, 0.000000, 0
9, 497.200012, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1165.635742, -4.693361, 385.884094, -29.953846, 179.946030, 179.897827, 19.510000, 0, 0, 0.000000, 0
10, 1491.600098, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 2647.250488, 29.347965, 115.227798, -89.559502, -176.681580, -179.959991, 11.010000, 0, 0, 0.000000, 0
11, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 297.935883, -0.076929, 141.878860, -18.881380, -0.019896, 0.027421, 8.660000, 0, 0, 1.000000, 1
12, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 375.590942, -0.222956, 352.048309, -20.475149, -0.029450, 0.061351, 10.220000, 0, 0, 2.000000, 2
13, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 788.692749, -0.087809, 142.292221, -19.612303, -0.038032, -0.022486, 8.490000, 0, 0, 3.000000, 3
14, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 454.641052, 0.220357, 560.320190, -21.341246, -0.057130, 0.074188, 12.290000, 0, 0, 4.000000, 4
15, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 869.822083, -0.481016, 355.445862, -22.903534, -0.087820, -0.016871, 9.730000, 0, 0, 5.000000, 5
16, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1324.355835, 9.094630, 205.687637, -40.231243, -179.829330, 179.765686, 10.570000, 0, 0, 6.000000, 6
17, 248.600006, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 548.612488, 0.660231, 765.880981, -23.665087, -0.074552, 0.085885, 18.620001, 0, 0, 7.000000, 7
18, 745.800049, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1811.260986, 0.374803, 291.054871, -42.214294, -1.520829, 1.112560, 14.220000, 0, 0, 8.000000, 8
19, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1050.343750, -0.424652, 110.106163, 0.372688, -0.098604, -0.027473, 8.380000, 0, 0, 9.000000, 9
20, 248.600006, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1360.172485, -11.416408, 538.616150, -37.788204, -179.377167, 179.662979, 22.070000, 0, 0, 10.000000, 10
