Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1044.568970, 0.005513, 146.034805, -22.512968, 0.005671, -0.000797, 13.950000, 0, 0, 0.000000, 0
2, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 502.050140, -0.035772, 111.513412, -0.367881, -0.011469, -0.008530, 20.590000, 0, 0, 0.000000, 0
3, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1300.096558, 0.071307, 148.855713, -25.325611, 0.005907, -0.039864, 5.210000, 0, 0, 0.000000, 0
4, 1243.000000, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1410.664429, 0.030032, 352.640167, -30.845190, 0.014327, -0.029008, 20.010000, 0, 0, 0.000000, 0
5, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1144.599731, -0.193726, 351.113464, -25.902882, 0.022999, -0.006661, 10.130000, 0, 0, 0.000000, 0
6, 994.400024, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1264.759277, 0.004525, 554.674255, -33.503860, 0.016439, 0.016101, 12.510000, 0, 0, 0.000000, 0
7, 1243.000000, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1574.107178, -0.246818, 531.706482, -42.638733, 0.029483, -0.031540, 15.260000, 0, 0, 0.000000, 0
8, 1243.000000, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1725.315552, -0.323272, 693.448547, -42.618896, 0.002195, -0.007587, 15.530000, 0, 0, 0.000000, 0
9, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 753.856384, 0.019998, 117.804253, -4.032593, -0.055288, 0.012901, 9.630000, 0, 0, 0.000000, 0
10, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 503.400635, -0.005440, 333.054504, -0.327403, -0.015635, -0.003312, 20.969999, 0, 0, 0.000000, 0
11, 1243.000000, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1875.603149, -0.365806, 856.357910, -42.682716, 0.027028, -0.027710, 17.719999, 0, 0, 1.000000, 1
12, 497.200012, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 769.123352, 0.195915, 564.243652, -86.291328, -179.769791, 179.635986, 21.690001, 0, 0, 2.000000, 2
13, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 273.268860, -0.322266, 111.382408, -0.323388, -0.013056, -0.001693, 7.270000, 0, 0, 3.000000, 3
14, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 274.780060, 0.015853, 332.820251, -0.333096, -0.015127, 0.008792, 7.320000, 0, 0, 4.000000, 4
15, 994.400024, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1435.518433, 0.113253, 720.378540, -42.035252, 0.030470, 0.012216, 12.570000, 0, 0, 5.000000, 5
16, 994.400024, 0.000000, 997.200012, 0.000000, 0.000000, 0.000000, 1587.013184, 0.185835, 882.268799, -42.061935, 0.002500, 0.030757, 15.010000, 0, 0, 6.000000, 6
17, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1559.880737, 0.002011, 150.356277, -28.114889, 0.016159, 0.007250, 6.560000, 0, 0, 7.000000, 7
18, 1491.600098, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1716.824463, 0.229504, 322.275635, -32.027111, 0.030128, 0.000655, 7.060000, 0, 0, 8.000000, 8
19, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 770.173828, 0.075922, 338.543945, -3.782341, -0.162027, 0.018604, 17.040001, 0, 0, 9.000000, 9
20, 497.200012, 0.000000, 775.600037, 0.000000, 0.000000, 0.000000, 1039.168579, -0.554259, 629.196289, -33.870255, 0.031391, -0.332383, 22.000000, 0, 0, 10.000000, 10
