idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,1,8.36,0,8.36,0,1,20
2,1,0,2,10.67,0,10.67,0,1,20
3,3,0,0,6.91,0,6.91,0,0,20
4,1,0,3,17.2,0,17.2,0,1,20
5,1,0,0,6.87,0,6.87,0,0,20
6,3,0,1,14.66,0,14.66,1,0,20
7,2,0,0,17.66,0,17.66,2,0,20
8,4,0,0,6.63,0,6.63,3,0,20
9,4,0,1,10.88,0,10.88,4,0,20
10,5,0,0,8.4,0,8.4,5,0,20
11,2,0,1,18.61,0,18.61,6,0,20
12,4,0,2,11.67,0,11.67,7,0,20
13,3,0,2,16.38,0,16.38,8,0,20
14,5,0,1,9.72,0,9.72,9,0,20
15,4,0,3,12.04,0,12.04,10,0,20
16,2,0,2,20.24,0,20.24,11,0,20
17,3,0,3,16.97,0,16.97,12,0,20
18,1,0,4,18.31,0,18.31,13,0,20
19,5,0,2,9.84,0,9.84,14,0,20
20,6,0,0,6.93,0,6.93,15,0,20
