Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 307.370575, -0.105121, 110.833786, -0.012506, -0.044208, -0.009347, 8.980000, 0, 0, 0.000000, 0
2, 1491.600098, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1493.352173, 0.241103, 110.874611, 0.043547, 0.018238, -0.000425, 19.049999, 0, 0, 0.000000, 0
3, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 994.403198, -0.003266, 110.879822, 0.012665, -0.006491, -0.000888, 18.030001, 0, 0, 0.000000, 0
4, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 764.244080, -0.063754, 110.894356, -0.133814, -0.049065, -0.004509, 17.740000, 0, 0, 0.000000, 0
5, 1243.000000, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 1242.996826, -0.001276, 110.882408, 0.006221, 0.000007, -0.000708, 20.639999, 0, 0, 0.000000, 0
6, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 1237.956421, -0.044140, 336.185699, -90.000000, 179.156097, -179.157928, 5.830000, 0, 0, 1.000000, 1
7, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 416.545990, -0.255916, 382.928253, -43.289345, -0.034191, 0.002451, 12.420000, 0, 0, 2.000000, 2
8, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 1779.068848, 14.983684, 110.879486, 0.011882, -4.480114, 0.000340, 13.750000, 0, 0, 3.000000, 3
9, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 535.689880, -0.057497, 110.832993, -0.120037, -0.045816, 0.021591, 5.800000, 0, 0, 4.000000, 4
10, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 708.586914, 0.034582, 377.302094, -34.185669, -0.030405, 0.006765, 5.930000, 0, 0, 5.000000, 5
