idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,6.86,0,6.86,1,0,20
2,4,0,0,13.47,0,13.47,2,0,20
3,5,0,0,14.66,0,14.66,3,0,20
4,4,0,1,12.21,0,12.21,4,0,20
5,5,0,1,17.45,0,17.45,5,0,20
6,2,0,0,20.9,0,20.9,6,0,20
7,2,0,1,22.72,0,22.72,7,0,20
8,1,0,1,12.87,0,12.87,8,0,20
9,1,0,2,12.53,0,12.53,9,0,20
10,4,0,2,15.63,0,15.63,10,0,20
11,6,0,0,17.26,0,17.26,11,0,20
12,3,0,0,9.89,0,9.89,12,0,20
13,4,0,3,18.8,0,18.8,13,0,20
14,1,0,3,15.12,0,15.12,14,0,20
15,6,0,1,14.12,0,14.12,15,0,20
16,3,0,1,6.9,0,6.9,16,0,20
17,2,0,2,11.74,0,11.74,17,0,20
18,3,0,2,10.96,0,10.96,18,0,20
19,4,0,4,20.71,0,20.71,19,0,20
20,5,0,2,7.14,0,7.14,20,0,20
21,1,0,4,21.21,0,21.21,21,0,20
22,6,0,2,5.08,0,5.08,22,0,20
23,6,0,3,21.33,0,21.33,23,0,20
24,5,0,3,18.0,0,18.0,24,0,20
25,5,0,4,19.57,0,19.57,25,0,20
26,2,0,3,11.85,0,11.85,26,0,20
27,3,0,3,20.98,0,20.98,27,0,20
