Idx, Initial_Loc_x, Initial_Loc_y, Initial_Loc_z, Initial_Rot_x, Initial_Rot_y, Initial_Rot_z, Later_Loc_x, Later_Loc_y, Later_Loc_z, Later_Rot_x, Later_Rot_y, Later_Rot_z, Weight(kg), Seq, Emerg, Reloc, Size(ft)
1, 248.600006, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 273.409668, 0.347326, 110.790390, -0.273097, -0.098290, -0.008107, 5.450000, 0, 0, 1.000000, 1
2, 248.600006, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 273.874786, 0.394283, 332.623749, -0.123369, -0.080666, -0.012236, 8.430000, 0, 0, 2.000000, 2
3, 497.200012, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 501.919067, 0.122346, 111.075081, -0.164397, -0.081398, 0.001558, 18.290001, 0, 0, 3.000000, 3
4, 248.600006, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 539.248596, -4.022507, 554.064026, -0.267151, 0.066882, -0.000826, 8.970000, 0, 0, 4.000000, 4
5, 745.800049, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 746.482239, 0.081209, 110.501007, -0.553382, -0.056378, 0.005133, 6.780000, 0, 0, 5.000000, 5
6, 745.800049, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 749.462036, 0.189438, 331.710846, -0.277392, -0.177550, 0.003195, 17.469999, 0, 0, 6.000000, 6
7, 994.400024, 0.000000, 110.800003, 0.000000, 0.000000, 0.000000, 994.494263, -0.041999, 110.822105, -0.075392, 0.028371, -0.004357, 11.620000, 0, 0, 7.000000, 7
8, 994.400024, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 995.875000, -0.046483, 332.366394, -0.032095, 0.043072, -0.008031, 15.790000, 0, 0, 8.000000, 8
9, 497.200012, 0.000000, 332.400024, 0.000000, 0.000000, 0.000000, 502.800507, 0.156589, 332.627197, -0.092505, -0.115978, -0.003286, 22.240000, 0, 0, 9.000000, 9
10, 745.800049, 0.000000, 554.000000, 0.000000, 0.000000, 0.000000, 768.005493, 0.134044, 553.360840, -0.297417, 0.063235, 0.002582, 19.889999, 0, 0, 10.000000, 10
